Location name,Amount spent (USD)
Chaguanas,≤100
Diego Martin Regional Corporation,≤100
Penal-Debe Regional Corporation,≤100
Port of Spain,≤100
San Fernando,≤100
San Juan-Laventille Regional Corporation,≤100
Sangre Grande Regional Corporation,≤100
Tunapuna-Piarco Regional Corporation,≤100
