Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
112089607203762,Consejo del Salmón,Consejo del Salmón,2128873,6
108922248816222,Secretaría de Participación Ciudadana,Secretaría de Participación Ciudadana,866934,18
172277313691851,Chile Liberal,Chile Liberal,351145,10
164903594136732,Ciudadano de a pie,Ciudadano de a pie,312765,7
241924426490560,Chile no se Vende,Chile no se Vende,295289,9
104189318481439,Minería y Futuro,Mineria y Futuro,226560,15
103527991214141,Cero DICOM,Cero Dicom,197228,8
228557190541436,BancoEstado,BancoEstado,151565,8
256214294989170,DaleProfe,daleProfe,144136,70
56243398247,Parque Arauco,Parque Arauco,129541,3
159639460764792,LATAM Airlines,LATAM Airlines,115863,1
1548643738480723,Asistencia Deudores,Asistencia Deudores,111094,2
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,102795,11
221901754840837,Acciona.Chile,ACCIONA Chile,90039,13
105798328215264,Asistencia Familia,Asistencia Familia,89527,6
558224964238853,Anglo American,Anglo American,78300,2
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,75146,7
1396460303715065,Carozzi,Carozzi,72414,4
78239901502,Diario Financiero,Grupo DF,68391,48
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,67447,4
104487498154013,Agenda Transparencia,Agenda Transparencia,64577,6
305958239880216,Cidere Región de Coquimbo,CIDERE Coquimbo,55518,5
113838817025219,Coperiodistas,Coperiodistas,52299,6
349984615155,Arauco Maipú,Arauco Maipú,40230,2
693763004821307,Gobierno Regional Metropolitano de Santiago,Metrix,40230,2
199662160160090,Arauco Quilicura,Arauco Quilicura,34598,2
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,34381,7
580663538777736,Consejo Minero,Feedback Comunicaciones,33898,2
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,33345,15
438330923602981,Libres Chile,Libres Chile,32400,12
89619200094,Fundación Chile,Metrix,32184,2
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29569,1
121500767864992,Arauco San Antonio,Arauco San Antonio,29497,2
108291914947259,Mi Derecho a Educar,Felipe Varela,27262,2
154785904692548,SalmonChile,SalmonChile,22529,1
194708347256755,Puranoticia.cl,Puranoticia.cl,21979,4
100537472438913,Futuro Madera,Futuro Madera,21333,4
104224427947088,Circula el Plástico,Metrix,20920,3
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,20317,12
181208945236608,Patria Progresista,Patria Progresista,18902,1
300388487175909,CEUPE - Centro Europeo de Postgrado - Chile,These ads ran without a disclaimer,17701,2
539784103214984,Tomas de Rementeria Venegas diputado,Tomás Eguzky de Rementeria Venegas,15737,1
26929188652,El Observatodo,MiVoz.cl,14832,22
181189911970230,Alberto Undurraga V,Alberto Undurraga V,12806,1
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,11361,6
105216102185508,Cvr_abogados,Cvr_abogados,9561,1
922533087852291,Luis Malla Diputado,Luis Fabián Malla Valenzuela,8969,3
109626371709961,Salmones Austral,Salmones Austral,8193,9
350025708997760,Minera Vizcachitas,Minera Vizcachitas,7839,5
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,7799,1
105170888829924,Concejal Claudio Vargas,Claudio José Vargas Sandoval,7525,1
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,6795,4
110309894432662,Gerald Castillo - Concejal Ovalle,Héctor Rene Baeza Olivares,6770,1
102219405228604,Marcela Riquelme Aliaga - Diputada Distrito 15,Marcela Patricia Riquelme Aliaga,6247,1
112414063439760,DeliBest Chile,Brecha Digital Consultores,6191,1
254968451965503,Juan Valdes,Juan Valdes,6126,20
411851492489649,Somos CMPC,CMPC,5913,2
214215822426016,Punto Prensa,Punto Prensa SPA,5807,1
1257818931046767,Azerta Chile,Azerta,5595,1
111323908481002,Comando de voz,Mario Vilches,5534,1
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,5136,6
2535216276502759,Beeok,Beeok,5133,1
107684460826683,Francisco Undurraga A,Francisco Undurraga,5051,1
103030962615298,Chile YAAC,Chile YAAC,5037,5
100702245161627,Norma Córdova,Norma Córdova,4873,2
106088671518497,Agustín Iglesias Concejal Independencia,Agustin Ignacio Iglesias Munoz,4801,1
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,4715,3
541390972732127,Consejero Regional Rodrigo Vera,Rodrigo Vera Riquelme,4579,2
239724839481005,Municipalidad de Vicuña,Brecha Digital Consultores,4026,4
108523631002340,Loreta Villegas- Consejera Regional Aysen,Maria Loreta Villegas Almonacid,3945,4
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,3921,2
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,3763,2
104684192398328,Francisco Corral Macías,Gerard Henri Joffre Pavez,3763,3
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,3679,3
300345197052910,Pablo Gutierrez Core,Germán Antonio Sepúlveda Mellado,3646,3
274483471023465,Paula Acuña Consejera Regional,Paula Antonia Acuña Ojeda,3605,2
317209815074690,Diario La Batalla de Maipú,Diario La Batalla de Maipú,2976,2
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,2937,1
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,2867,3
123177772408144,Luis Améstica Concejal de Coihueco,Luis Alberto Améstica Ponce,2833,2
2323150114633753,CChC La Serena,Cristian Andrés Gajardo Jeria,2741,2
104185768004486,Rafael Vera Castillo,Rafael Vera Castillo,2222,6
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,2137,2
211625929000469,Jaime Escudero,Jaime Escudero,2112,6
102729922368361,Ana Maria Bravo Diputada,Ana Maria Bravo,1914,1
2075184192576228,Roberto García Parra,Roberto Antonio García,1742,1
184169995325116,Gerardo Rojas Escudero,Gerardo Rojas Escudero,1722,4
1621023591454427,Sandro Puebla Veas,Sandro Antonio Puebla Veas,1706,1
100103286161040,Macarena Inostroza Torres,Macarena Inostroza Torres,1628,2
591373478191895,Samuel Galvez Derpich,Samuel Andrés Gálvez Derpich,1609,1
201317709892516,Garnier,These ads ran without a disclaimer,1609,1
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,1536,1
108390475493550,Belong Communication Lab,Belong Communication Lab,1188,1
588254484649623,Pablo Gonzalez - Concejal,Pablo Andrés González Vega,1022,1
401014659983460,El Morrocotudo,MiVoz.cl,1013,1
356808844426,El Martutino,MiVoz.cl,982,1
11317582410,El Repuertero,MiVoz.cl,967,1
226593947367922,Cultiva,Cultiva,721,1
105483328547875,ps.paolahidalgo,These ads ran without a disclaimer,699,1
100353599428927,generouah,These ads ran without a disclaimer,527,1
107843817654667,Marcela Mansilla Potocnjak,Rodrigo Alejandro Niño Carrasco,387,1
128647447236348,ricardo rabanal bustos,Ricardo Ignacio Rabanal Bustos,308,1
122076557554081,Futbol Noticias,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
