Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
147084112022235,La Nouvelle Tribune,La Nouvelle Tribune,350,7
578201022242371,MJCC وزارة الشباب والثقافة والتواصل,"Ministère de la Jeunesse, de la Culture et de la Communication",≤100,17
123393171111656,Mehdi Bensaid   المهدي بنسعيد,Mohammed Mehdi Bensaid,≤100,6
107627395144123,الحكومة المغربية,الحكومة المغربية,≤100,1
104925294411810,SNRTnews,SNRTnews,≤100,3
334353136587648,L'Observateur du Maroc et d'Afrique,Mehdi Farhi,≤100,1
167254950013774,Rue20.Com,Ayoub Elkouari,≤100,5
104572698809103,Bladna 24,BLADNA24,≤100,2
113541822337755,PAM AGDAL RIAD,Abdellah Eid,≤100,3
150915698728343,INFOMarruecos,Youssef Qasmaoui,≤100,2
438771642823963,الإيسيسكو,ICESCO,≤100,1
101970812076593,Madar 21 مدار,Madar 21 مدار,≤100,2
161637767281862,LE MATIN.ma,Groupe Le Matin,≤100,1
115637490346169,Djecko official جيكو الفرنسيسو,These ads ran without a disclaimer,≤100,1
342946849393157,الواضح 24,الجوهري محسن,≤100,1
112177098404208,Atlas Fundation,These ads ran without a disclaimer,≤100,3
104015742220554,Mimic,These ads ran without a disclaimer,≤100,1
100820255934433,AWS Startups,These ads ran without a disclaimer,≤100,2
103005599340438,PNUD Canada,These ads ran without a disclaimer,≤100,1
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,1
121307931254043,Econlib,These ads ran without a disclaimer,≤100,1
100866648041133,Cabdinuur Cali Salaad,These ads ran without a disclaimer,≤100,1
1039675682714205,스브스뉴스,These ads ran without a disclaimer,≤100,1
108860542085320,Travel Abroad Made Easy,These ads ran without a disclaimer,≤100,1
105741532048451,Fluffy Worldwide,These ads ran without a disclaimer,≤100,1
1806469706286783,Haaly Pular Espagne,These ads ran without a disclaimer,≤100,3
328583104259736,PMC Telugu,These ads ran without a disclaimer,≤100,1
105539421576418,وسيم عزيزي/ Ouassim Azizi,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
107720282129157,musa_manhattan,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
107854194384812,Viral Trends,These ads ran without a disclaimer,≤100,1
