Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
12860228293,Politiken,Politiken,13349,20
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,6242,34
123653695693986,Motatos Danmark,Motatos,5686,9
65929129383,Røde Kors,Røde Kors,4524,30
599763040213164,Radius Elnet,Radius Elnet,4296,1
12787473132,Berlingske,Berlingske,2786,28
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2581,47
59143726810,Psykiatrifonden,Psykiatrifonden,2493,8
101875098313543,Andel,Andel,2159,24
748887235210811,Obton Forvaltning A/S,Obton A/S,2141,14
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,1968,3
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1902,30
132344416862423,FOA,FOA,1376,2
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1374,1
106468772046278,Project Greensand,Project Greensand,1366,11
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,1269,4
55365680705,Greenpeace Danmark,Greenpeace Danmark,1220,28
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1219,8
304554445813,Videncentret Bolius,Videncentret Bolius,1186,13
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1125,21
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,1068,26
250994288337708,Sex og Samfund,Sex og Samfund,1044,8
133707013355759,Danner,Danner,1028,2
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,871,2
126543540781090,Ældre Sagen,Ældre Sagen,867,22
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,821,14
867877683280051,Weekendavisen,Weekendavisen,821,32
102154048301476,Lederstof.dk,Lederne,818,29
182121298931589,Odense Kommune,Odense Kommune,817,3
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,809,10
547601668763372,Lizette Risgaard,Fagbevægelsens Hovedorganisation,795,1
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,771,1
246977185497434,Plastic Change,Plastic Change,761,13
130388840342741,Danske Bank,Danske Bank,747,4
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,736,6
105511328705392,HØRT,Børns Vilkår,688,4
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,683,1
66328502645,Dagbladet Information,Dagbladet Information,670,8
144098125661833,Nordea Invest,Nordea Invest,667,5
437410226312057,Københavns Kommune,Københavns Kommune,600,8
2047554945456852,Climaider,Climaider,504,5
22030968736,Anima,Anima,496,2
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,469,2
427213910721659,Dansk Blindesamfund,Dansk Blindesamfund,454,5
110560691837684,SolCompagniet,SolCompagniet,448,1
314676938743,DM din akademiske fagforening,DM,442,21
287306323369,Børnecancerfonden,Børnecancerfonden,439,2
646735655435113,Bevar en stærk TrygFond,Tobias Bornakke Jørgensen,418,2
334571029981175,DM og MA studerende,DM,407,4
36664432940,Amnesty International Danmark,Amnesty Danmark,396,17
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,392,32
304554445813,Videncentret Bolius,Bolius,361,3
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,341,4
112229035481469,HK Danmark,HK Danmark,304,2
1426135944281935,Jytte Rabæk Schmidt - Norlys repræsentantskabsvalg,Jytte Rabæk Schmidt - Norlys repræsentantskabsvalg,297,1
132271039718,Økolariet,These ads ran without a disclaimer,291,3
1704424023182897,Politiken Historie,Politiken Historie,271,12
1550050698545795,Artpusher,Artpusher,239,7
458650074898193,Indblik.dk,Indblik.dk,237,4
102374815695721,Nordic Talks,Nordic Council of Ministers,229,1
246097715413231,Alkohol & Samfund,Alkohol & Samfund,225,10
924692171033381,"UNHCR, FN’s Flygtningeorganisation",These ads ran without a disclaimer,212,3
1724068710936501,Anja C Jensen,HK Danmark,205,3
2319925761607995,Radio4,RADIO FM4 A/S,190,16
109832114803166,Videnskabsår22,Videnskabsår22 c/o Videnskabernes Selskab,186,4
573106029493991,Marie-Louise Jørgensen SF,Jørgensen Marie-Louise Peschardt,180,1
294264660289,DGI Storkøbenhavn,DGI Storkøbenhavn,165,3
390925417751473,Erling Bonnesen,Erling Bonnesen,158,2
366165650071333,Enhedslisten Køge,Rolskov Niels,156,1
101248435485457,Frihedsbrevet,Mediehuset Friheden,155,3
186645960378,Danwatch,Danwatch,154,2
125934997444897,SuperBrugsen,Coop,149,1
166984636671085,Dansk Metal,Dansk Metal,149,1
852608988134698,Tikko,Tikko,149,1
299880716702992,KIU - Patientforeningen Kræft i underlivet,KIU - Patientforeningen Kræft i underlivet,143,1
363339517015011,Aabenraa Kommune,Aabenraa Kommune,138,1
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,136,1
67571270393,Red Barnet,Red Barnet,134,3
107041178342290,Manelleh,These ads ran without a disclaimer,128,2
1743108385941130,HjulmandKaptain,These ads ran without a disclaimer,119,1
341299649231023,Zetland,Zetland,111,3
274801571048099,Phillip Westh Weirup,Phillip Bruun Weirup,106,1
