Location name,Amount spent (EUR)
Aveiro District,245
Azores,≤100
Beja District,≤100
Braga District,289
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,153
Faro District,181
Guarda District,≤100
Leiria District,165
Lisbon District,995
Madeira,≤100
Portalegre District,≤100
Porto District,708
Santarém District,153
Setúbal District,366
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
