Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,19980,21
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,4723,5
101520066053972,RepublicAsia,"RepublicAsia Media, Inc.",4213,10
952018388329788,Kathryna Yu-Pimentel,Kathryna Yu-Pimentel,4176,2
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,4065,55
104123408073601,"Nikki Prieto-Teodoro, Philippine Special Envoy to Unicef",Maria Lourdes Acosta Gammad,3739,2
547821942058909,Pilipinas Today Radyo,WFPH,2952,28
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2511,1
494887807297979,Cocolife,Cocolife,2243,1
112952897079549,Energy Development Corporation,Energy Development Corporation,2130,4
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,2108,8
100406438859954,Fight Illicit Trade,Fight Illicit Trade,2093,2
495629064258114,Lolita Karen Javier,Amor U. Nacional,1719,3
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,1539,1
269175894020945,Radyo Pilipinas Today,WFPH,1282,6
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,1279,4
100170811672425,Kyusi,WFPH,1276,14
223618785182273,Pilipinas,WFPH,1259,5
110985836193,Loren Legarda,Clutch Media,1091,1
245779419247809,Metro Manila Blog,WFPH,1091,2
389832831155174,Joke Joke Joke,Kristine Reyes Sablan,1081,2
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1051,2
186667502068528,Larry De Costa,WFPH,1048,11
154386154617,WWF-Philippines,WWF-Philippines,1045,2
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1025,1
1329675533726600,Pilipinas Today QC,WFPH,1007,2
470742197006546,The Big News,WFPH,1002,2
118263363420286,Ilocos Trends,WFPH,969,2
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,750,4
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,700,2
2382257968459872,Pakshet,NM,685,1
1566478310240623,Francis Tolentino,Francis Tolentino PH,658,5
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,642,2
100305568984268,EdukNaman,Philippine Business for Education,633,3
229162103880856,Wanna Fact PH,WFPH,624,3
176725369945441,Pilipinas Today Files,The World Tonight,617,2
125279958350,GIVE.asia,These ads ran without a disclaimer,609,1
221539385254022,Gavel&Block,These ads ran without a disclaimer,597,1
48688071399,Greenpeace Philippines,Greenpeace Philippines,571,1
109341191201636,Bagong Ngayon,WFPH,565,2
1922749344643532,The World Tonight,The World Tonight,560,2
108683745237509,Pocket FM Stories,These ads ran without a disclaimer,557,1
1462101314018879,Congressman Arnie A.Teves,Teves Cares,555,1
100745692299201,Pilipinas Today Mindanao,WFPH,554,1
1871757276390999,Cong. Mannix Dalipe - Page,Manuel Jose M. Dalipe,553,2
105619205369684,Congresswoman Ching Bernos,Gene Lloyd Villarta Torres,550,1
104955062184489,BBM Movement,UEEI Consorcia Inc,534,1
100100005165556,ALERTayo 2022,"IDEALS, Inc.",534,3
103455198663006,PNOY,WFPH,527,1
1856611721228196,BH Bernadette Herrera,Bagong Henerasyon Partylist,522,5
1157352114426091,Support Lokal,WFPH,510,1
529901257160994,Paz Radaza,Klin Mar Mejo,506,1
103215701288140,Random News Media,NM,503,1
1303847879710886,Philippine Star Blog,NM,500,1
339388553513534,Basta Batas,BiG SOUND fm,500,1
105728894975533,Pilipinas ng Laguna,WFPH,495,1
374004705980904,Philippine Business for Education,Philippine Business for Education,485,3
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,473,4
325780477966356,Geo 24/7,Energy Development Corporation,455,3
109535090749815,The Manila Journal,The Manila Journal,447,5
115979795130394,Christians Care International,These ads ran without a disclaimer,446,1
257830240980106,Ronnie Dadivas,Roxas City United,407,2
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,399,2
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",396,1
307380403398913,Magsasaka Partylist,Magsasaka Partylist,386,1
279292210553771,Protect the Verde Island Passage,"Center for Energy, Ecology, and Development",380,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,379,1
147975588597216,Stratbase,Stratbase,377,1
114857213210297,Ninong Dela Cruz,Batang Malabon'yan Movement,358,4
387099348540838,Vice Mayor Ninong Dela Cruz,Vice Mayor Ninong Dela Cruz,348,4
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,346,9
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,343,2
107439155989086,USAID Philippines,These ads ran without a disclaimer,334,2
103485942191411,Juan Bulletin,Polsure,332,1
1779870368752390,May JOY sa QC,Polsure,325,1
254225618540932,Love ng QC si Teacher,Polsure,323,1
101935445680941,Inside Politico,Polsure,320,1
1583192448412216,Tama Na Sobra Na,Polsure,319,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,311,3
113607078003192,Teka Lang,Gibby Gorres,311,2
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,309,1
107092931016452,Negosyante News,Negosyante News,295,10
1860498353989958,Carl Steven Avellana Weigel,Carl Steven Avellana Weigel,274,3
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,268,1
103234338747358,MJournal,MJournal,255,1
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),254,1
102886345339673,Ben Patron,Ben Patron,251,1
705660422953865,About Metro Pacific,WFPH,244,3
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,241,2
101178692525359,LONGi Asia-Pacific,These ads ran without a disclaimer,223,2
109970274861274,Councilor Kim Bandarlipe,Kim Garabiles Bandarlipe,217,3
1800179613633967,Radyo Simple 82.9AM,John Paul Misina Reyes,212,1
106352075165169,e-Boto,e-Boto,209,1
105307862322635,Samuel G.F Parilla II,Samuel G.F Parilla II,206,1
439054163506840,Kons. Joel M. Mamac,Joel Mamac,194,1
308668033138598,"Vice Mayor Angelito ""Totie"" Lazaro Jr.",Sammy Figura Grubanzo,190,2
106761445515332,PMCJ Batangas,These ads ran without a disclaimer,187,1
