Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
11449543593,Carlos Ocariz,an advertiser in Venezuela,32695348,21
333721726763601,Darwin Gonzalez,an advertiser in Venezuela,6000000,2
116093674518,César Pérez Vivas,an advertiser in Venezuela,4890052,4
209171846096099,Fotógrafo de Galápagos,These ads ran without a disclaimer,1750000,1
107989308686004,EFK Platform,These ads ran without a disclaimer,1695890,1
113553508283214,leocenisoficial,These ads ran without a disclaimer,1250000,1
1517088885216557,AIG,These ads ran without a disclaimer,750000,3
342910153967,Upata al Día TV,an advertiser in Venezuela,500000,1
109484729082711,Climate Tracker,These ads ran without a disclaimer,175002,1
436791896382535,Red Eco Alternativo,These ads ran without a disclaimer,11200,1
187461997935711,Unilever Careers,These ads ran without a disclaimer,233,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
178343122212676,Deafblind International (DbI),These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
946133165540703,Expediente Público,These ads ran without a disclaimer,≤100,1
102089678252706,Rotary Club for Global Action,These ads ran without a disclaimer,≤100,1
