Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,18300,283
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,8594,83
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,8332,241
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,7669,4
101189854802059,Revista Oeste,Revista Oeste,4966,28
104625758942119,Siga Antenado,Siga Antenado,4736,55
465235726843103,Ambev,Ambev,4673,6
110418455214538,Bernardo K.,Filhos do Trovão,4221,95
165175370206522,Citi Brasil,Citi Brasil,3455,3
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,3179,42
92227023652,Governo do Estado de São Paulo,Governo do Estado de São Paulo,3106,4
131844590198876,Prefeitura de Porto Alegre,Prefeitura Municipal de Porto Alegre,3066,1
140386962704024,Governo de Pernambuco,Governo de Pernambuco,2602,34
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,2438,48
2308676322748492,Marcio Carvalho de Sá,These ads ran without a disclaimer,2397,25
132584057957,Skol,Ambev,2362,57
101230328792183,Portal Concursos & OAB,Portal Concursos & OAB,2265,267
105527742878890,Prefeitura do Recife,Prefeitura do Recife,2220,28
333720355130,Petrobras,Petrobras,2195,15
449013258505096,Prefeitura de Palmas,Prefeitura de Palmas,2141,24
1544493995819099,Roberto Cláudio,Roberto Claudio Bezerra,2094,2
128850220504786,UNICEF Brasil,UNICEF Brasil,1969,34
109109610803813,MeuPreparatório,MeuPreparatório,1939,54
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,1685,33
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,1672,12
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,1653,11
102773638649611,Bruno Pereira,These ads ran without a disclaimer,1613,29
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,1610,2
159103797542,Greenpeace Brasil,Greenpeace Brasil,1597,82
198849783539777,Buscofem,Buscofem,1527,6
159103797542,Greenpeace Brasil,Greenpeace Brasil,1489,70
113165042099382,Brasil 61,Brasil 61,1418,45
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,1384,26
116725771476468,Eu Eleito,"Gambale Cursos, Produções e Marketing",1377,20
699693400101917,Cabo Gilberto Silva,Cabo Gilberto Silva,1352,2
330379553673497,Oxfam Brasil,Oxfam Brasil,1345,73
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,1012,14
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,953,4
515514761825666,Prefeitura de Curitiba,Prefeitura Municipal de Curitiba,930,6
800191420076446,Paulo Mansur,Paulo Mansur,793,3
197587446941661,Valor Econômico,Editora Globo,783,3
101132704939097,Portal RealTime1,REAL TIME 1,752,28
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,746,48
163111127092232,Governo de Mato Grosso,ESTADO DE MATO GROSSO,689,2
115230991849922,O Globo,Editora Globo,662,1
