Location name,Amount spent (EUR)
Alytus County,≤100
Kaunas County,173
Klaipėda County,227
Marijampolė County,≤100
Panevėžys County,≤100
Tauragė County,≤100
Telšiai County,≤100
Utena County,≤100
Vilnius County,1443
Šiauliai County,≤100
