Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,42067,37
301774903545521,Brasil Paralelo,Brasil Paralelo,15685,39
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,14101,212
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,9137,83
132584057957,Skol,Ambev,9126,57
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,8845,206
104625758942119,Siga Antenado,Siga Antenado,4872,57
118558464851986,ACTbr,ACTbr,4181,6
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,2569,47
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,2473,2
1457418084548561,Secretaria da Saúde do Paraná,These ads ran without a disclaimer,2382,2
2117844631766178,ABIA - Associação Brasileira da Indústria de Alimentos,ASSOCIACAO BRASILEIRA DA INDUSTRIA DE ALIMENTOS,2204,21
333720355130,Petrobras,Petrobras,2126,15
128850220504786,UNICEF Brasil,UNICEF Brasil,1894,62
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,1624,26
112021296931600,Mônica Lopes,IBPOM,1574,132
239665829565195,Cidade de São Paulo,Prefeitura da Cidade de São Paulo,1502,20
330379553673497,Oxfam Brasil,Oxfam Brasil,1491,85
250305668489402,Professor Kenny,These ads ran without a disclaimer,1477,42
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,1449,10
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,1432,105
112611878134650,Nordeste Potência,Instituto ClimaInfo,1357,6
799291570129827,Bruno Garschagen,Bruno Garschagen,1300,111
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,1239,4
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,1155,21
198849783539777,Buscofem,Buscofem,1128,2
157912844276400,Governo da Bahia,Governo da Bahia,1127,11
159103797542,Greenpeace Brasil,Greenpeace Brasil,1041,121
104929198579247,O escobar Pro,O escobar Pro,940,48
196638160529871,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,903,72
169743843175117,Bruno Ganem SP,Bruno Ganem,882,28
263563620333111,Eduardo Braga,Eduardo Braga,828,6
115230991849922,O Globo,Editora Globo,827,3
190833037616321,Jornal Extra,Jornal Extra,826,3
522126697963113,Carlos Jordy,Carlos Jordy,806,34
465235726843103,Ambev,Ambev,792,1
251235795032635,Itamar Borges,Itamar Borges,756,13
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,751,11
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,710,8
258088921369,TOTVS,These ads ran without a disclaimer,709,1
100106159009340,Marcelo Messias,MARCELO MESSIAS,700,1
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan Deputada Estadual,663,43
314916388685112,Deputado Val Ceasa,Deputado Val Ceasa,645,3
101189854802059,Revista Oeste,Revista Oeste,636,17
159103797542,Greenpeace Brasil,Greenpeace Brasil,632,30
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,616,17
110225312350543,Nova Escola,Associação Nova Escola,607,28
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,587,47
101132704939097,Portal RealTime1,REAL TIME 1,572,6
115811301935382,Analice Fernandes,Analice Fernandes,562,10
163852833738546,Vinicius Camarinha,Vinicius Camarinha,519,22
105527742878890,Prefeitura do Recife,Prefeitura do Recife,503,10
432046700466455,Chamonzinho,Chamonzinho,502,7
109770755848061,Suzano,Suzano SA,488,5
487358637978920,Governo do Tocantins,Governo do Tocantins,477,7
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,475,1
659203737425877,Augusto Coutinho,Augusto Rodrigues Coutinho de Melo,462,4
111750668533737,Stephanie Aline,Stephanie Aline,457,4
104613369075211,NoticiasG1Br,These ads ran without a disclaimer,454,30
1573742939554561,Deputado Botelho,Deputado Botelho,450,3
112875261822001,Giovana Naya MN,These ads ran without a disclaimer,436,1
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,432,6
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,426,32
491007197579019,Carlos Brandão,Carlos Brandão,426,7
1467758140118814,Governo de Goiás,Governo de Goiás,423,9
1549054225424161,Eduardo Moreira,These ads ran without a disclaimer,421,2
110627197066277,Leandra Prefeita,Leandra Prefeita,414,3
343655492351770,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,410,6
520798404655508,Baleia Rossi,Baleia Rossi,402,7
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,395,3
675193629265637,Videocamp,Instituto Alana,388,63
1619570641615465,Fernando Marangoni,Fernando Marangoni,381,6
596069503823478,Vereador Zé Márcio - Garotinho,Vereador Zé Márcio - Garotinho,381,10
167035830067775,Prefeitura de Canoas,Prefeitura de Canoas,377,3
162297750451425,Criança e Consumo,Instituto Alana,377,18
976295639063920,Professora Andréa Paula,Professora Andréa Paula,367,32
107827985562258,Zany Leite Jr.,Zany Leite Jr.,355,6
202843126481221,Prefeitura Municipal de Morro Agudo,Prefeitura de Morro Agudo,349,8
103356970098314,Geleia Protetor,Geleia Protetor,326,7
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,325,4
520803328039440,Recicla Sampa,Eco Urbis e Loga,323,10
213048568820524,Vereador Paulo Frange,PAULO JESUS FRANGE,321,19
194395877379866,Saulo Souza,Saulo de Oliveira Souza,311,2
106312705760381,Formação Conservadora,Formação Conservadora,299,2
729392980520143,Senador Styvenson,Eann Styvenson Valentim Mendes,296,1
7970426802,WWF-Brasil,WWF-Brasil,296,36
261092760666998,Luiza Ribeiro,Luiza Ribeiro Gonçalves,287,8
1463340640649856,Marco Alba,Marco Alba,283,10
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,283,11
106706101241632,Raiff Matos,Raiff Matos,279,3
505797666174725,Deputado Estadual Cabo Maciel,Deputado Estadual Cabo Maciel,272,23
107751251520969,Clarice Ganem SP,Clarice Ganem,270,5
1379259185640943,Dirceu Dalben - Deputado Estadual,Dirceu Dalben,252,2
1414776178738297,Marcelo Lima,Marcelo Lima,248,13
105646642157249,Expo Favela Mato Grosso,These ads ran without a disclaimer,248,1
332854856795536,Paulo Fiorilo,Deputado Paulo Fiorilo,248,23
678984648871372,Thiago Buhrer,Thiago Buhrer,248,25
145536926197315,Papo de Garagem,Papo de Garagem,248,27
614016465286603,CPERS/Sindicato,CPERS/Sindicato,248,3
1768551980066501,Ulysses Moraes,Ulysses Moraes,248,2
100354936329626,Rededaora,ICult - Instituto de Cultura e Cidadania,248,11
112208748024338,Agência Rockn - Marketing de Resultados,Agência Rockn - Marketing de Resultados,247,26
108405235039537,Ok Pneus RJ - As Maiores Promoções do Rio de Janeiro,These ads ran without a disclaimer,245,3
