Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
294493857651676,Rahul Gandhi,Indian National Congress,66377,17
278423842321236,BJP Rajasthan,BJP Rajasthan,59069,38
1521106071438318,CMO Chhattisgarh,SHREERAM ADVERTISING AND MARKETING,46963,10
105671775473178,Jan Suraaj,Jan Suraaj,35967,54
102377305543409,AITC Meghalaya,Indian Political Action Committee,32233,85
1488581191158902,Conscious Planet,Isha outreach,29968,8
953600271404690,BJP Meghalaya,Bharatiya Janata Party,29243,32
107395897271506,Kutumb,Swatantra Verma,29221,45
158714780827513,UNFPA,UNFPA,27932,1
101713962007976,Amrit Mahotsav,Amrit Mahotsav,27699,7
168694379812269,Astroyogi,These ads ran without a disclaimer,24644,3
109986065209042,Mera Apna Rahul,MeraApnaRahul,14987,60
21169267101,Give,Give,14389,9
174283119250672,Save the Children India,Bal Raksha Bharat,12103,42
104211439033799,Jagane Kavali,Jagane Kavali,11796,36
107864648831408,Nammavar Kamal Haasan,Nammavar kamal hassan,11150,15
411129449009589,K.C. Venugopal,K.C.Venugopal,10207,29
148734078653606,Bloomingdale International School,Bloomingdale International School,9978,1
146702709146110,Ashu Singh Surpura,Ankit Kumawat,9786,7
421179061356837,Eknath Shinde - एकनाथ संभाजी शिंदे,Pratik Sunil Sharma,9627,3
109986065209042,Mera Apna Rahul,Mera Apna Rahul,9516,35
111700018440032,Maharashtra's King & Queen 2023,Mantra Media Pvt Ltd,9464,10
184278081698180,Ashok Gehlot,Ashok Gehlot,9024,1
109888271582555,Be The Change For TB,Johnson & Johnson India Private Limited,8977,9
104321448836243,टीम आशुसिंह सूरपुरा,Ankit Kumawat,8924,40
270666596375251,Jhatkaa.org,Jhatkaa.org,8811,8
186199704897466,RD Foundation,RD Foundation,8709,13
357016611315216,पूर्व महापौर विभा कुमारी पुर्णिया,Abhay Kumar,8623,25
101840844650511,Rajkumar Choudhary,These ads ran without a disclaimer,8292,1
106590262277076,"Chokho Kaam, Jaadugar Naam",Chokhokaam Jaadugarnaam,8056,132
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,7679,22
1521106071438318,CMO Chhattisgarh,IVS Corporation,7642,4
1521106071438318,CMO Chhattisgarh,Span Communications,7443,1
132689140088396,smilefoundation,Smile Foundation,7223,12
102584546049699,Indira ka laal poore 5 saal,Indirakalaalpurepanchsaal,7149,208
111593678331513,YS Sharmila_Army,Chandra Kiran Reddy Mendu,6904,9
201141296623500,Prakash Koliwad,DesignBoxed,6892,29
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,6771,32
132495066874513,GAIL (India) Limited,social cloud ventures,6223,7
110431218358189,Take Back Bengaluru,Take Back  Bengaluru,6056,5
113603951333079,मेयर प्रत्याशी इन्दु देवी पति प्रेम पंकज ललन जी,atlytic,6054,11
187668288312583,Otrivin,Haleon India,6001,4
100626912687369,Kai Yerisi Karunadigagi - ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,5789,12
479998865355592,Aditya Birla Group,Aditya Birla Group,5548,3
113541631336757,Conman Conrad,Conman Conrad,5263,12
165714096933078,Piyush Goyal,Piyush Goyal,4863,3
233346108603147,"Directorate Of Industries & Commerce, Kerala",Stark Communications Pvt Ltd,4454,2
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,4433,9
103782051383159,School of Politics,School of Politics,4203,52
108670588419963,"उपेन्द्र पासवान, भावी युवा प्रत्याशी महापौर/मेयर, गया नगर निगम, गया",Upendra Kumar,4163,7
102873089259275,AndhraVeera,Ram Subhash Bayanaboina,4163,5
100448149494077,Devashish Dev,Devashish Dev,4163,11
102807452609816,Rekha Kumari urf Rekha Gupta,Rekha Bumani,4163,3
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,4155,25
112974311640682,राकेश कुमार-महापौर प्रत्याशी,Rakesh Kumar,4112,6
101468565783182,बनेगा आरा नरक निगम से नगर निगम,Chandan Kumar,4038,22
109545244848137,Crafto,Kutumb App,4011,3
187925728060491,Janampalli Anirudh Reddy,J Anirudh Reddy,3997,5
790759300991341,Preety Shekhar,Preety Shekhar,3938,15
110488505063209,Nirmala Sahu,atlytic,3895,8
103206797721245,Tollygunge Trinamool Congress,Mohammad Azharuddin,3813,1
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,3769,11
2078242259060363,Kukufm,Mohana Saha,3656,67
103206797721245,Tollygunge Trinamool Congress,Nargis Khatun,3652,1
523121567889527,Jitender Kumar Bhardwaj,Jitender Kumar Bhardwaj,3542,1
101971362676938,Om Prakash Gupta,Kuldeep,3520,11
1646469018966996,Dayashankar Singh,Sumit Kumar,3498,2
100560335965049,The Pamphlet,The Pamphlet,3466,3
102029621784239,Dhareppa Thakkannavar,Dhareppa Thakkannavar,3358,2
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3302,2
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,3264,6
20386543316,WWF-India,Mukesh Nauhwar,3080,1
466642616726169,Parul University,Parul University,3071,5
100336694716337,Nayak4u,Kripa Shanker Dubey,3070,1
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3043,2
107113000831690,Dr.Manik Saha,maniksaha.com,3035,3
109772347318584,Khotikarok Modi,Khotikarok Modi,3022,3
342821709631360,Ratan Lal Nath,Ratan Lal Nath,3012,2
110516100698136,Ram Feran Pandey,Vivek Kumar Singh,2990,16
109707661884154,Indian Compass,theindiancompass.com,2928,13
1510631479236816,Hawa Badlo,social cloud ventures Pvt Ltd,2903,5
451303435066924,Haridwar Police,Haridwar Police,2893,1
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,2653,10
101538858448134,The Summer News,Gagandeep Singh,2646,7
285029500623,CARE India,CARE India,2575,29
715957668600858,Garima Devi Sikaria,Prashant Kumar,2546,1
104052753400618,Union Bank of India,Goldmine Advertising Limited,2527,6
110354025155640,डिप्टी मेयर प्रत्याशी गौतम कुमार गोविंदा नगर निगम मुंगेर,डिप्टी मेयर प्रत्याशी गौतम कुमार गोविंदा नगर निगम मुंगेर,2523,2
103370585969591,Baghel ka Bharosa,Baghel Ka Bharosa,2449,104
102781925497507,Karpagam Hospital,Karpagam hospital,2419,9
1180249348746112,Mukul Sangma,AITC Official,2378,6
108513595436436,Niraj Kumar,Parth,2334,2
108721748160943,Sanjay Gupta,Sanjay Gupta,2317,4
1427079930877756,Chintala Ramachandra Reddy,Anilkumar Sadula,2293,4
114905439949088,Karuna Ashok Chandak,Coceptual Media,2292,8
101840249362114,Ps Qucik Advisor Online Solution,Maniram Ramu Dhurwe,2272,1
354397697217,IEEE Xplore,These ads ran without a disclaimer,2245,1
107594498397701,Kajer Manush Aroop Biswas-কাজের মানুষ অরূপ বিশ্বাস,Nargis Khatun,2234,1
2027073917349462,Priya Devi,Aman Kumar,2220,12
102841825412643,Feroz Kamal Abbasi,These ads ran without a disclaimer,2209,1
406747526363729,पिंकी यादव वार्ड पार्षद  32,Faltech services,2203,21
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,2188,48
100323604995836,Ramdas Patil Sumthankar,Swapnil Dilip Byale,2127,2
100196004828444,North Eastern Council,Sourabh Arvind Dubey,2121,23
1785302198354679,Dr. Somendra Tomar,Somendra Singh,2094,9
107921312060664,"Ram Surat Bharti, Muzaffarpur Deputy Mayor candidate",Vishwa Bharti,2076,4
100555372922199,Daily Punjab Post,Utkarsh Siddharth,2074,2
552159824873262,Kethireddy M.L.A,Venkata Krishna Reddy Kethireddy,2070,1
205125193030197,Raju Patil - Pramod Ratan Patil,Rajaram Anant Parab,2068,2
100735178208398,Udyami India,Samadhan Samiti,2016,2
113534787991473,তেইশে আবার বিজেপি সরকার,TeisheAbarBJPSarkaar.com,1960,22
104176192309800,Vinay Kumar Singh,Abhinandan Abhinav,1960,2
505327936635830,Ashok Chandak,Coceptual Media,1959,12
1826491730900559,Keshava Rajanna B,Abishek Nb,1930,8
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,1910,14
1569852659799372,Nishant Anand,Nishant Anand,1890,3
114216916927953,"Green Sitamarhi, Clean Sitamarhi","Green Sitamarhi, Clean Sitamarhi",1845,2
109485930750665,Agni Herbbals,C Rajivkannu,1819,6
106086315587082,Shyam Nandan Kishor Prasad,Kishan Raj,1770,5
100328978216424,"Fight Pollution, Not Plastics",Nitesh Singh,1759,18
468618699957192,S R Patil - Shivanagouda R Patil,Tejraj Patil,1756,3
355739144465220,BJP Madhya Pradesh,Bharatiya Janata Party (BJP),1755,4
444000972398140,Dr. Ajay Dharam Singh,Ramkishan Singh Maninder Singh,1749,3
959860307481002,Kasu Mahesh Reddy,Thulasiram Banduchode,1737,1
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,1732,5
384000501947350,Devendra Yadav,Think First,1730,4
218519749005654,Dr. Rakesh Singh Jadon,Rakesh Singh Jadon,1729,2
188709048330572,Abu Dhabi Sustainability Week - ADSW,These ads ran without a disclaimer,1724,1
139429406230702,Kumaraswamy for CM,Xodify,1717,2
292081617502897,Avijit De Bhowmik,Pratima Barman,1696,6
108923581963430,Nirmamata,nirmamata.com,1695,70
108752647711446,Se Ma Velusamy - செ.ம.வேலுசாமி,V Mohana Maniganda Babu,1695,1
174882969542186,Dr Shailesh Digamber Singh,ndimensions,1690,4
102123079337554,International Society for Krishna Consciousness,ISKCON Delhi,1636,3
110846984022901,MPIDC,Anand Raj Singh,1632,18
1805911539637384,Jaaibir godara,Datacube Softech Private limited,1629,3
365136584238569,Shiv Deswal Degana,Brand Balance Private Limited,1626,5
106114655187404,Lokal App - Maharashtra,These ads ran without a disclaimer,1625,8
110004308084872,Garima Sikaria Fan Club,Prashant Kumar,1607,1
104459082465618,Pawan Kumar Joshi,Deepesh Shukla,1565,7
928448863892029,RK Sinha,RK Sinha,1559,10
107594498397701,Kajer Manush Aroop Biswas-কাজের মানুষ অরূপ বিশ্বাস,Mohammad Azharuddin,1552,1
148931718592314,Tarun Chugh,Adv Tech,1530,2
474727512604542,Indian National Congress - Mumbai,Pulse Digital Marketing,1521,1
109108857431254,Citizen Saikat Chatterjee,Pratima Barman,1508,9
381955135781255,Distoy Farak Shivshahi Parat,shivshahiparat.com,1501,18
155418314920954,Orchid HRD Trainings भाषणकला व राजकीय नेतृत्व कौशल्य प्रशिक्षण,Ganesh Subhashrao Lomte,1466,8
718602095652380,North East with NaMo,marvelousmanipur.com,1459,8
343202590202822,Rafi Iqbal oficial,Rafi Ekbal,1425,14
375394599197605,Parvesh Sahib Singh,Dhiraj Bhardwaj,1414,2
129216587669203,Pilot Rohith Reddy,Rohith Panjugula,1395,3
1955301821451552,Abhishek Dutta,Abhishek Dutta,1385,7
100408559605214,विशाल सिंह बाबा,Anuman Softech Private Limited,1383,21
1438724319681116,DK Shivakumar,DesignBoxed,1383,3
200031160206893,Rajnigandha Silver Pearls,These ads ran without a disclaimer,1363,2
189271178483352,Five Lotus Indo German,Five Lotus Indo German,1357,12
165906890678116,Options - The Trendy Weddings,Malayali Media,1345,1
462362870526149,Dr. Ashok Choudhary,Dr. Ashok Choudhary,1283,5
113338681581166,NICT Technology Csp Pvt Ltd,Abhishek Kumar,1271,1
109761007457435,SriGanesh - Cantonment,Sriganesh Narayanan,1268,3
109141098395573,Inclusive Minds,Inclusive Minds,1239,1
102964555630139,Meghalaya with Conrad,Meghalaya with Conrad,1234,3
372070573388622,Bandi Rama Krishna,Ramakrishna Bandi,1232,4
1433894153522813,Pramod Bhaya,Sharad Sharma,1208,17
1706371292942156,"Ministry of Development of North Eastern Region, Government of India",Sourabh Arvind Dubey,1170,12
102741892267001,Meghalaya Deserves Better,Meghalaya Deserves Better,1162,4
106177778335243,Aditya Kumar Paswan,Aditya Kumar,1140,3
