Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,2507743,43
525334380868858,Martín Lousteau,Juntos por el Cambio - Capital Federal,2145293,86
364916637463104,Unión por la Patria,Unión por la Patria,1892179,23
102086362955693,Hacemos,Hacemos,1829221,58
111663178651819,Hagamos el Cambio de Nuestras Vidas,Hagamos el Cambio de Nuestras Vidas,1790443,127
110767322072387,Levantemos Argentina,Levantemos Argentina,1377017,65
958750317533178,Manuela Castañeira,Nuevo MAS,939324,29
108401558977853,Hacemos por Nuestro País,Hacemos por Nuestro País,853358,5
116053261893854,Axel Kicillof,Unión por la Patria PBA,794079,18
171330806277312,Diego Santilli,Juntos por el Cambio,763977,93
100615406447198,Una Argentina Distinta,Una Argentina distinta,600050,22
174970176018,Horacio Rodríguez Larreta,Juntos por el Cambio,511569,346
206515872752040,Info-DINE,Secretaría de Medios y Comunicación Pública,492044,54
106548558037239,Corte media.,Corte Media,486919,223
103448546000915,LaMassaneta,LaMassaneta,484055,202
57718951374,Jorge Macri,JUNTOS POR EL CAMBIO DISTRITO CAPITAL FEDERAL A. P. - ALIANZA,433711,19
106449905849575,Seguimos Haciendo,Seguimos Haciendo,426687,99
105735495551632,Nico Marchiolo,Nico Marchiolo,404836,6
103088924366000,Noticias d,Noticias d,384146,176
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,355160,62
381739742002021,Leandro Santoro,Unión por la Ciudad,329843,17
610065179346397,NotiBaires,NotiBaires,305297,13
114046241738745,Derecho al Pasado,Derecho al pasado,301877,8
1309393872434567,CFK Conducción,CFK Conducción,292109,5
896073793900056,Lalo Creus,Lalo Creus,287217,7
675523912809682,Tiempo de Provincia,Tiempo de Provincia,280443,13
169481676449081,Adán Bahl,PJ Entre Ríos,268708,13
1915928008689451,Eli Cuesta,Eli Cuesta,261227,19
248730858601074,Juan Andreotti,Frente Renovador San Fernando,254956,13
139780689504552,Frente de Izquierda,Frente de Izquierda,254469,114
2251397431784810,InfoArgentina,InfoArgentina,243441,15
1651324754987038,InfoAires,InfoAires,240062,15
1436040176529904,Noticias de Acá,Noticias de Acá,225291,11
305983009493637,Leonardo Grosso,Leonardo Grosso,224621,9
1525482941081445,Roxana Reyes,Roxana Reyes,216237,38
342204343563,Lucas Ghi,Nuevo Encuentro por la Democracia y la Equidad,214208,6
1945555449050773,Frente Ciudadano,Frente Ciudadano,205829,5
622853724492420,Federico Otermín,PJ Lomas de Zamora,188398,5
1470809306572155,Armando Luis Gay,Más para Concordia,174908,51
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,171451,10
174545086044880,Gobierno de Santa Fe,Brote AD S.A.,171440,93
378374369659145,Zona Norte Noticias,Zona Norte Noticias,167750,11
61279025897,Gerardo Morales,Juntos por el Cambio,164618,41
101665532218788,Juntos por el Cambio San Isidro,Juntos por el Cambio San Isidro,157425,2
20906273675,Greenpeace Argentina,Greenpeace Argentina,151321,5
317140548314140,San Fernando Municipio,San Fernando Municipio,150816,8
109104915512477,Argentina tiene con qué,Argentina tiene con qué,149235,4
436246103621788,Damián Selci,Unidad Ciudadana Hurlingham - UCH,139038,35
335926266503071,7D,7D,138020,7
401817883222600,Walter Queijeiro - Quilmes,Walter Queijeiro - Quilmes,127367,10
399129950150544,PRO Rosario,PRO Rosario,114396,4
100178572878358,Nacho Moroni,Nacho Moroni,111162,6
113138195384719,Nestor Grindetti,Nestor Grindetti,110173,6
819706181516315,Catalina Riganti,ConVocación por San Isidro,109069,4
108679841853325,Contame Más,Contame Más,106654,51
306607899838909,Sigamos yendo juntos San Isidro,Sigamos yendo juntos San Isidro,102891,2
642047375905348,Gastón di Castelnuovo,Gaston Di Castelnuovo,101672,15
101662834528956,Juan Grabois,Juan Grabois,99958,28
110806461830762,El Sol Web,El Sol Web,98326,30
110116998602195,Boletin No-Oficial,Boletín No Oficial,93806,50
1537272609637659,Leandro Ugartemendia,Leandro Ugartemendia,93326,35
161768683835555,Municipio de La Matanza,Municipio de La Matanza,93232,1
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,92850,10
1557687961227122,Agustina Ciarletta,Agustina Ciarletta,89778,31
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,88110,51
103846469204203,La Ola Noticias,La Ola Noticias,85413,24
699758330894365,Actualidad Argentina,Actualidad Argentina,83532,34
811490865528770,Guillermo Viñuales,Guillermo Viñnuales,83308,10
546669442064267,Martiniano Molina,Martiniano Molina,83060,22
605540860101596,Diario Criollo,Diario Criollo,83054,31
1656948991301244,Unidos por la Patria Campana,Unidos por la Patria Campana,82658,10
453418821422498,Fernanda Raverta,Encuentro Marplatense,82022,7
805670376206651,Ramón Lanús,Ramón Lanús,81686,23
110276628358382,El Autónomo,El Autónomo,80467,35
177564855747582,Hugo Oroño,Hugo Oroño,79457,9
111669735076988,Hora Cero,Hora Cero Noticias,77922,30
2321348041462779,Unión por la Patria San Fernando,Unión por la Patria San Fernando,77892,4
231169830377923,Gabriel Solano,Frente de Izquierda,77123,7
230534457651576,En nada estás vos,ComunicaciónPop,75863,5
112712841820696,Tigre Quiere Más,Tigre Quiere Mas,73569,17
217591921944923,Andrés De Leo,Juntos por el Cambio,71423,6
111098971973298,Sebastian Abella Intendente,Sebastian Abella Intendente,68649,3
111397288670434,Guillermo Polke,Guillermo Polke,68588,17
563457753861426,Fernando Gray,Asociación Civil Casa de la Comunidad Organizada Esteban Echeverría,67672,2
131381938371647,Corta La Bocha Noticias,Corta La Bocha,67560,30
201109107026701,Walter Cifuentes,Walter Cifuentes,65294,5
296099692189532,Martin Menem,Martin Menem,65153,3
416391221875769,Ruben Manzi,Rubén Manzi,64562,7
1489431047748717,Rolando Demaio,Rolando Demaio,64243,2
585157608249952,Nicolás Russo,Nicolás Russo,63179,17
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,63143,6
113440031817559,Unión por las Redes,Comunicación en Redes,62369,5
1648727585402442,No te votés en contra,ComunicaciónPop,62094,4
185922194792026,Myriam Bregman,Frente de Izquierda,61636,9
104238766073445,Vecinos de San Martín,These ads ran without a disclaimer,61189,2
1441718632804266,Izquierda Socialista de Santa Cruz,Izquierda Socialista,60678,3
811490865528770,Guillermo Viñuales,Guillermo Viñuales,60654,4
622853724492420,Federico Otermín,Unión por la Patria - Lomas de Zamora,60550,19
109379355501358,El futuro de Lomas,El futuro de Lomas,59905,2
