Location name,Amount spent (EUR)
Attica (region),1907
Central Greece (region),109
Central Macedonia,715
Crete,323
Eastern Macedonia and Thrace,160
Epirus (region),258
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),276
Southern Aegean,212
Thessaly,260
Unknown,≤100
Western Greece,177
Western Macedonia,≤100
