Location name,Amount spent (EUR)
Attica (region),18790
Central Greece (region),1632
Central Macedonia,7135
Crete,3186
Eastern Macedonia and Thrace,2147
Epirus (region),1003
Ionian Islands (region),907
Northern Aegean,705
Peloponnese (region),1878
Southern Aegean,1622
Thessaly,2496
Unknown,≤100
Western Greece,2309
Western Macedonia,810
