Page ID,Page name,Disclaimer,Amount spent (HNL),Number of ads in Library
703368406666619,Vox Populi HN,Vox Populi HN,3949,2
1392592317738074,Jorge Cálix,Jorge Cálix,2266,9
114601521910,Jorge Aldana,Jorge  Aldana,1597,10
114912491193414,Secretaría de Infraestructura y Transporte,Secretaría de Infraestructura y Transporte,650,8
107029964338157,Mario Argeñal,Mario Rafel Argeñal Medina,≤100,2
167878593236712,UNICEF en español,These ads ran without a disclaimer,≤100,1
459107311130639,Dr. Luther Harry,Dr. Luther Harry,≤100,1
1047750315359377,Tato Loucel,Edgardo  Hernan Loucel Aguilera,≤100,2
109580408013707,Francisco Flores,Francisco Miguel Flores Guifarro,≤100,1
103832472242971,Municipalidad de La Masica 2022-2026,Luis Martinez,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,1
105793275669540,Abner Ribai,These ads ran without a disclaimer,≤100,1
282609205261913,Soy Rico,These ads ran without a disclaimer,≤100,2
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
1065631633538453,Physicians Across Continents,These ads ran without a disclaimer,≤100,3
124252504303223,UNICEF (FR),These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
106023561360444,Retailgroup,These ads ran without a disclaimer,≤100,1
115649862149219,Francisco Lo Presti,These ads ran without a disclaimer,≤100,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,2
106191587594901,Bowmasters,These ads ran without a disclaimer,≤100,1
135073411731685,BBBgamers LiveShow,These ads ran without a disclaimer,≤100,1
101349122508290,Dr Sanquetta,These ads ran without a disclaimer,≤100,1
112957186910938,Brain Games,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,2
149290745229517,Online Antisemitism Task Force,These ads ran without a disclaimer,≤100,1
237650313048963,China Admissions,These ads ran without a disclaimer,≤100,1
106031405749393,Cvx-gl-004,These ads ran without a disclaimer,≤100,1
