Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
122074554119,EU Social,EU Social,4662,8
237466786344157,European Movement,European Movement International with Facebook ad credits,4035,8
102811109411234,Do:łącz,Dołącz,3059,16
102931488739,Platforma Obywatelska,Platforma Obywatelska,2655,48
237466786344157,European Movement,European Movement International,1745,8
57544755889,Amnesty International Polska,Amnesty International Polska,1292,24
109223993792330,Andrzej Domański,Andrzej Domański,1281,12
228168274881,wysokieobcasy,wysokieobcasy,1261,24
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,1113,22
543228812481111,Donald Tusk,Platforma Obywatelska RP,1095,2
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1039,23
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1034,12
101995462097618,Dajcie Żyć,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,998,1
339855706171439,Dobra Fabryka,Dobra Fabryka,935,3
142614625077,WWF Polska,WWF Polska,797,14
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,681,6
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,626,4
100758976350452,LubBezpośrednio.PL - Instytut Demokracji Bezpośredniej,"Fundacja ""Potrafisz Polsko""",619,17
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,615,24
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,611,29
95661128574,Radio ESKA,Radio ESKA,591,2
104581499325617,Wybory bez picu,Obywatelska Kontrola Wyborów,582,12
648495745485275,Adrian Witczak - radny Tomaszowa Mazowieckiego,Adrian Witczak - radny Tomaszowa Mazowieckiego,572,6
107099115544539,Zostań Dłużej,Euvic Media,561,9
104442609633150,Lubuskie,Lubuskie,538,5
818457621539495,Poseł Mejza,Poseł Mejza,518,15
178415208919146,Suwerenna Polska,Solidarna Polska,506,10
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,493,1
513969188677442,Compassion Polska,Compassion Polska,490,8
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),471,5
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,459,3
105849852557018,Centrum Analiz Wyborczych,Akademia Jagiellońska w Toruniu,440,17
395533923834784,PSL Mazowsze,PSL Mazowsze,439,36
1227194230675141,Pratia,Pratia SA,409,12
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,392,50
308684629246305,Tomasz Latos,Tomasz Latos,363,9
312204349288060,Mariusz Gosek,Mariusz Gosek,356,13
202473923251760,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,354,5
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,353,10
391098174296294,Super Express,se.pl,352,8
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",352,4
371359310400318,Janusz Kowalski,Janusz Kowalski,329,19
618179678235315,wschód,wschód,325,1
123910440019,Renew Europe,Renew Europe Group,319,1
349783468716743,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,318,3
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,308,6
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,296,3
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,293,1
514735281965536,Demagog,Stowarzyszenie Demagog,284,18
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,268,10
145329992215815,Piotr Król,Piotr Król,263,3
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,249,6
286672948180163,Tomasz Trela,Poseł Tomasz Trela,247,8
101861849611988,Nie dla Tuska,Nie dla Tuska,242,7
959387840744974,Bezpartyjni Samorządowcy,Fundacja Bezpartyjni i Samorządowcy,232,8
198092287759134,Wrocławskie Fakty,Wrocławskie Fakty,231,6
163488137165461,E.ON Polska,E.ON Polska,228,15
323818978380073,Stanisław Derehajło,Stanisław Derehajło,226,10
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,223,3
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,213,5
114699243232023,Paweł Jabłoński,Paweł Jabłoński,208,4
207653439276138,Fundusze Europejskie dla Dolnego Śląska,Fundusze Europejskie dla Dolnego Śląska,207,5
2154797738169705,Anita Sowińska,Anita Sowińska,200,2
109254508891340,"Nie śpię, bo mieszkam w Polsce",GRUPA ZPR MEDIA,198,7
511908632322302,Artur Chojecki - Wojewoda Warmińsko-Mazurski,Artur Chojecki - Wojewoda Warmińsko-Mazurski,183,7
169913419732194,Michał Jaros,Michał Jaros,182,11
737382823002282,Anna Pieczarka,Anna Pieczarka,180,3
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,177,34
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,174,3
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,169,24
178362315106,European Parliament,European Parliament,164,7
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,159,6
398575110474591,Krzysztof Gadowski - Poseł na Sejm RP,Krzysztof Gadowski - Poseł na Sejm RP,159,1
1683534065241470,OKO.press,OKO.press,159,9
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,157,7
388396651745077,Jestem z Pruszkowa,Jestem z Pruszkowa,154,2
934929276593605,Jerzy Janoska - Radny MiG Ogrodzieniec,Jerzy Janoska - Radny MiG Ogrodzieniec,153,2
133112726750279,M jak Mama,Grupa ZPR Media,152,7
1489158561337371,Dariusz Olszewski,Dariusz Olszewski,150,1
110491392351511,LINK4,LINK4,149,1
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,148,1
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,147,2
108365475589868,Łukasz Horbatowski - Przewodniczący Platformy Obywatelskiej w Głogowie,Łukasz Horbatowski - Przewodniczący Platformy Obywatelskiej w Głogowie,146,4
280696342731,Ministerstwo Klimatu i Środowiska,Ministerstwo Klimatu i Środowiska,144,1
287162751300432,Czesław Mroczek,Czesław Mroczek,140,1
109218848183780,Marek Woźniak,UMWW,139,6
256314858405394,Paweł Olszewski,Paweł Olszewski,138,4
1882591205371526,Jan Kanthak,Jan Kanthak,138,2
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,133,13
376101312892,Miasto Poznań,Miasto Poznań,127,5
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,126,5
190536713845,Fundacja JiM,Fundacja JiM,121,2
104858439063914,Lepszy Kraków,Lepszy Kraków,120,3
74863922834,Krytyka Polityczna,Krytyka Polityczna,114,6
755363824547489,Violetta Porowska,Violetta Porowska,112,4
26479200307,Polska Akcja Humanitarna (PAH),Polska Akcja Humanitarna (PAH),112,8
507678159314962,Wrocław Fashion Outlet,Wrocław Fashion Outlet,110,11
868599633152789,Koncept - magazyn akademicki,Fundacja Inicjatyw Młodzieżowych,110,10
199446073725474,BohaterON,Fundacja Sensoria,110,16
187613920648,Mazowiecka Wspólnota Samorządowa - Bezpartyjni Samorządowcy,Mazowiecka Wspólnota Samorządowa,108,3
1528030200840040,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,108,2
832085536848971,EC1 Łódź - Miasto Kultury,EC1 Łódź - Miasto Kultury,107,2
316810098501611,Miasto2077 / Green is Good,Miasto2077 / Green is Good,105,10
267686749910602,Piotr Müller,Piotr Müller,103,9
341803579195956,Dom Współpracy Polsko-Niemieckiej,Dom Współpracy Polsko-Niemieckiej,101,3
330644215221,Bankier.pl,Bankier.pl,101,8
1884681241647994,Anna Gembicka,Biuro Poselskie Posła Na Sejm RP Anny Gembickiej,101,8
603295086483883,Łukasz Schreiber - Poseł na Sejm RP,Łukasz Schreiber - Poseł na Sejm RP,101,6
