Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
159514754069267,Partido Cambio Radical,Partido Cambio Radical,3068395,3
100132752831088,Natalia López Fuentes,Natalia López Fuentes,2653201,20
162949777243451,Andrés Julián,Andrés Julián Rendon,1765368,13
103754197881668,Esteban Restrepo,Esteban Restrepo,1583948,5
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,1430718,9
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,1179079,18
51946639172,Carlos Fernando Galán,Carlos Fernando Galán,1121728,8
100364727989389,Said Bitar,Said Bitar,1105997,20
1649204585296525,Juan David Valderrama,Juan David Valderrama,901565,7
1059459884138781,Mauricio Tobón Franco.,Minuto 30 S.A.S.,788938,2
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,762119,13
251292808253299,Canadian College,Canadian College,646694,19
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,620796,3
355010161359454,León Mario Bedoya López,León Mario Bedoya López,607264,22
348227052718193,Independientes,Independientes,584343,2
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,580915,8
109468905424655,José Fernando Sánchez,Digital Tech Ideas S.A.S,550040,4
100397975380528,Amigos de Dumek,Amigos de Dumek,486289,10
497475647076975,Fabian Oviedo,Fabian Oviedo,470345,76
256488875025665,Juan Bocanegra,Juan Bocanegra,462961,4
121095204218647,Miguel Ángel Villarraga,Miguel Ángel Villarraga,414752,2
105788042199348,James Urrego,James Urrego,414643,19
466713146804873,Jonathan Vasquez,Jonathan Vasquez,410454,3
112155252163421,Sebastián López V.,Sebastián López V.,376963,4
133787883971402,Oscar Ramírez VAHOS,Oscar Ramírez VAHOS,365781,3
381403022031226,Steven Cárdenas,Steven Cárdenas,333918,109
108576731393581,Juliana Enciso,Juliana Enciso,329328,3
1643303432550207,Gustavo Vélez,Gustavo Vélez,323906,22
1589652347763879,Aquileo Medina A,Aquileo Medina A,312488,5
294331097680086,Mauricio Mejía Abello,Mauricio Mejía Abello,310450,35
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,309359,64
906104439492802,Daniel Duque Velásquez.,Daniel Duque Velásquez.,288742,2
187191734807787,Mario Fernández Alcocer,Mario Fernández Alcocer,286018,8
43880852708,Amnistía Internacional Américas,These ads ran without a disclaimer,263455,1
438113889610097,Hosman Yaith Martínez Moreno,Hosman Yaith Martínez Moreno,242711,12
1147318942107929,Todos Somos Una,DEBRAIN LLC,237869,9
101603658222672,jorgelozanodelcampo,jorgelozanodelcampo,227873,2
1598264127092439,Jacobo Quessep,Jacobo Quessep,212884,17
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,212039,5
190329117687781,Ricardo Lopez,Ricardo Lopez,207967,5
101337536877032,William Garcia Tirado,William Garcia Tirado,207636,4
100637473120318,Orden y libertad,Orden y libertad,204611,12
590428924681421,Soydiegotamayo,Soydiegotamayo,203562,5
102649172879833,Colombia al Día,Colombia al Día,203562,50
1668929590004327,Avanzoft Software Avanzado,Avanzoft Software Avanzado,202234,1
114115315337739,IDRD,IDRD,200753,3
969143216462972,Felipe Cañizalez,Felipe Cañizalez,199269,2
286568181368830,Jhon Ortega,Jhon Ortega,193166,7
193261550699,Cundinamarca Política,Cundinamarca Política,192295,5
100240736764836,Alcaldía de Palmira,Alcaldía de Palmira,190069,16
106653449039325,Juan Gabriel Baca,Juan Gabriel Baca,183813,2
