Location name,Amount spent (USD)
Barisal Division,≤100
Chittagong Division,243
Dhaka Division,602
Khulna Division,≤100
Rajshahi Division,131
Rangpur Division,≤100
Sylhet Division,≤100
Unknown,≤100
