Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
214827221987263,Andrej Babiš,ANO,165984,4
102845669064210,Danuše Nerudová,Danuše Nerudová,111928,54
102389958091735,Generál Pavel,Petr Pavel,106321,46
295889117124834,Tipsport,Tipsport,57686,7
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,14095,22
104240328634520,Jaroslav Bašta - SPD,Jaroslav Bašta - SPD,10588,2
210778132327279,Prima,Prima,10429,1
109056560836,iFortuna.cz,iFortuna.cz,9814,9
2214398435317853,CNN Prima NEWS,FTV Prima,7995,1
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,7882,30
1934837773438430,Pavel Fischer,Pavel Fischer,6115,9
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,5209,10
101807522812518,A BASTA,Tomáš Dvořák,4652,10
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,4386,45
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,3764,7
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,3650,3
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,2966,9
104231245492136,Karel Diviš,Karlova lípa naděje z.s.,2900,6
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2593,10
1151511744877743,Radostné Česko,Radostné Česko,2520,1
103059308644099,Replastuj.cz,Replastuj.cz,2380,1
280411075659709,Marek Hilšer,Marek Hilšer,2105,1
137301989386,Aktuálně.cz,Aktuálně.cz,1664,3
251656685576,KDU-ČSL,KDU-ČSL,1534,11
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,1293,2
52479821102,Týdeník Respekt,Týdeník Respekt,1235,8
197010357446014,Ondřej Prokop,Ondrej Prokop,1200,6
123858471641,iROZHLAS.cz,Český rozhlas,1134,2
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,1127,2
267806570729225,Národní Noviny,Hrubon Rudolf,1097,3
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1085,2
356451014434612,Marian Jurečka,KDU-ČSL,1082,5
102907672280977,Co bude dál?_________,NFSix.org,1034,28
822146574595819,Agrární komora České republiky,Agrární komora České republiky,1002,1
1477535869227488,Vít Rakušan,Starostové a nezávislí,915,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,914,4
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",833,11
345130612167293,Demagog.CZ,Demagog.cz,819,4
424114981002397,Český rozhlas Plus,Český rozhlas,706,28
202451429883,Novinky.cz,Borgis a. s.,684,1
1870450529906750,TERA.cz,TERA Systems s.r.o.,673,3
104973324963751,Kladnobezhazardu.cz,Kladnobezhazardu.cz,658,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,654,6
693725074166331,Naše zdravotnictví,Naše zdravotnictví,599,6
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,583,2
106534015041138,Kohonevolit.cz,Kohonevolit z. s.,579,1
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",536,4
194467420912201,Já volím děti,Já volím děti,534,12
223117541065037,Karel Janeček,Karel Janeček,530,1
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,525,1
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,507,1
100233499519966,Referendum Dobříš,Referendum Dobříš,501,5
416970502094774,Jarda Chalupský,Vondracek Libor,493,1
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,459,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,416,2
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,408,4
113437470509035,Za normální svět,Karel Halačka,395,2
302134090396266,Zdeněk Hřib - primátor Prahy,Česká pirátská strana - Praha,361,1
125957534920,Deník Sport,CZECH NEWS CENTER a. s.,355,7
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,339,1
54779960819,United Nations,United Nations with Facebook Ad Credits,326,9
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,314,4
