Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,94709,14
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,23987,3
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,23065,1
103018869332378,BantuPage,Ikechukwu Orji,11259,8
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,10536,2
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,10012,7
100184822405750,Saliu Mustapha,Saliu Mustapha,8930,2
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,7515,4
104680361991427,Hon. Mojisolaoluwa Alli-Macaulay,Omayeli Christabell Amorighoye,7493,8
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,6869,3
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,6729,5
1598205703573433,Senator Uba Sani,Uba Sani Media,6637,3
661879807208966,ATIN - Atiku Transformation Initiative For Nigeria,ATIN - Atiku Transformation Initiative For Nigeria,6587,2
1680958165547490,Fabric Eight,FabricEight,5921,1
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,5702,1
110635338055920,Cedanac Resources,Cedanac Resources,5318,1
654180731859809,T-Police,T-Police,5111,2
2138867006432207,Gobir 2023,Young Progressives Party (YPP),4715,2
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,4401,3
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,4147,4
215863191948778,Frank Nweke Jr,Frank Nweke Ii,4015,4
110328708530763,Leyi Kwanee Campaign Home,Leyi Kwanee Campaign Home,2902,2
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,2876,1
103959275862698,TYCON 2023,Tycon,2692,1
110094407029443,Hyellagiziya Naiwa Fakuta,Hyellagiziya Naiwa Fakuta,2645,8
103534109311151,IDA OBOLO SIM For Governor Rivers State,"ESUUK, THANKGOD BIOTU",2514,3
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2440,1
120346118099706,BrandPower,BrandPower,2306,1
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,2051,5
