Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,30925,25
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,28971,3
120343698070515,Liberální institut,Liberální institut,17043,5
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,14155,8
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,9610,11
210778132327279,Prima,These ads ran without a disclaimer,4188,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,3824,8
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,3506,20
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,3190,8
251656685576,KDU-ČSL,KDU-ČSL,2223,7
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,1948,21
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1748,5
424114981002397,Český rozhlas Plus,Český rozhlas,1163,36
100571955582690,IDNES CZ,These ads ran without a disclaimer,1095,1
1469427909957890,Reportér magazín,Reportér magazín,1039,3
257529307701966,Jiří Pospíšil,TOP 09,977,6
178362315106,European Parliament,European Parliament,936,10
1382120098684027,Radim F. Holeček,Radim Holecek,867,2
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,753,2
100201752249169,Spolu21,Občanská demokratická strana,731,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,727,3
137301989386,Aktuálně.cz,Aktuálně.cz,676,3
460558621177512,Zálohujme.cz,Zálohujme,675,6
102922224698466,Cizinec není otrok,Cizinec není otrok,667,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,625,3
199064530104466,Hodina Země ČR,ZO ČSOP Veronica,618,3
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",595,8
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,589,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,559,4
356451014434612,Marian Jurečka,KDU-ČSL,550,5
137778619615350,Voyo.cz,TV Nova s. r. o.,544,2
104700265781858,dm v tisni,Nadační fond Domácí mazlíčci v tísni,498,5
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,497,1
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,495,9
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,486,9
107341405343516,Mise Ukrajina,Mise Ukrajina,477,5
206284412716963,Plzeňský kraj,Plzeňský kraj,414,2
171936526824,EKONOM.cz,"Economia, a.s.",405,2
191727927231,Ekologický institut Veronica,ZO ČSOP Veronica,395,2
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",393,1
114474108677288,Martin Kuba,Martin Kuba,384,1
188866358684457,Fuchs2,Fuchs2,377,1
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,312,4
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,309,10
113743658978459,Meltingpot,Meltingpot,294,4
169946526003,Nadace Partnerství,Nadace Partnerství,280,4
132373033451174,PR Klub,"PR Klub, z. s.",280,2
111041662264882,ČSSD,ČSSD,275,1
125830487980906,Solární asociace,Solární asociace,271,2
52479821102,Týdeník Respekt,Týdeník Respekt,260,2
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",260,2
799083753454179,Voxpot,Voxpot z. ú.,245,2
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,241,2
229294384295513,"Přemysl Rabas, senátor",Premysl Rabas,239,1
105387355400016,Svoboda a přímá demokracie Ostrava - SPD,Peter Harvánek,238,1
1410403182565683,Petr Hladík,KDU-ČSL,230,2
100647378751279,Pavla Pivoňka Vaňková STAN,Pavla Pivoňka Vaňková,225,3
511497365600515,Markéta Pekarová Adamová,TOP 09,211,1
