Location name,Amount spent (EUR)
Burgenland,195
Carinthia,562
Lower Austria,3398
Salzburg,504
Styria,1011
Tyrol,475
Unknown,≤100
Upper Austria,1218
Vienna,1808
Vorarlberg,279
