Page ID,Page name,Disclaimer,Amount spent (CRC),Number of ads in Library
643513979193133,Unidos por Beatriz,Neuma,22408,20
265843867173714,La Revista,La Revista,7275,3
102084562479533,Digital506,Digital506,6310,7
399929296730642,Consejo Nacional de Cooperativas,Jonathan Ureña Vargas,2800,1
100508562815254,Juan Diego González Picado,Juan Diego González Picado,2800,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,2084,2
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,1120,1
102643532445938,Ada Acuña - Diputada,Jacqui Solano,1085,1
2006883116083469,Cristopher Montero Jiménez,Cristopher Montero Jimenez,720,1
1066083900227445,VarBar Solutions,These ads ran without a disclaimer,660,1
158714780827513,UNFPA,These ads ran without a disclaimer,560,3
109391388543268,Mariana Alves,These ads ran without a disclaimer,≤100,4
122775067736304,POWER magazine,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
105924582287904,maquillandopermanente,These ads ran without a disclaimer,≤100,1
108966741644172,Koray Beserler 1,These ads ran without a disclaimer,≤100,2
597425313724844,Encora Jobs,These ads ran without a disclaimer,≤100,2
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
1656590977890066,IDEO U,These ads ran without a disclaimer,≤100,1
451540138213436,UNICEF Sudan,These ads ran without a disclaimer,≤100,1
462848513792011,国家大剧院National Centre for the Performing Arts,These ads ran without a disclaimer,≤100,1
888507404545826,Chanderpur Group,These ads ran without a disclaimer,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
106020818387384,Oniceth DeJehova -Oracion Sanadora,These ads ran without a disclaimer,≤100,1
