Page ID,Page name,Disclaimer,Amount spent (CRC),Number of ads in Library
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,18482,4
102851155670931,mUEve,mUEve,6368,5
161538647202796,David Segura - Diputado,David Lorenzo Segura Gamboa,6186,1
102084562479533,Digital506,Digital506,3712,2
100508562815254,Juan Diego González Picado,Juan Diego González Picado,2800,1
823788047675556,Call of War,These ads ran without a disclaimer,2375,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1187,1
335202793316747,"Agua es vida, no mercancía",These ads ran without a disclaimer,1134,2
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,1120,1
2006883116083469,Cristopher Montero Jiménez,Cristopher Montero Jimenez,726,1
109536051432220,Olga Morera - Diputada,Olga Morera Arrieta,560,1
117476041631671,AmCham Costa Rica,AmCham Costa Rica,106,1
1493546934205422,Instituto Trivium,These ads ran without a disclaimer,≤100,1
225073880968974,Sociedad Mexicana Forense,These ads ran without a disclaimer,≤100,1
209596159055433,Clase Ejecutiva UC,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
102354289057608,Por la salud de ellas,These ads ran without a disclaimer,≤100,1
100654109495322,Neta Auto,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,2
185999151456481,Somatic Experiencing International,These ads ran without a disclaimer,≤100,1
19746387261,Humane Society International,These ads ran without a disclaimer,≤100,2
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
227622537655549,CGTN en Español,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,2
113588458313923,unidoschristopherprasadymarcia,These ads ran without a disclaimer,≤100,1
439440096133537,Sick Noise,These ads ran without a disclaimer,≤100,1
