Page ID,Page name,Disclaimer,Amount spent (BSD),Number of ads in Library
137651823623470,Office of the Prime Minister - The Bahamas,The Office of The Prime Minister Bahamas,621,8
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,364,5
146824719213191,"Clay Sweeting MP, Central & South Eleuthera","Clay Sweeting MP, Central & South Eleuthera",≤100,1
223866858074475,This TIME McAlpine,Frederick Antonio Mcalpine,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
105336055090792,Luisa Chimá,These ads ran without a disclaimer,≤100,1
347265340270,Architecture Competitions,These ads ran without a disclaimer,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,5
681614015247190,Caribbean National Weekly,These ads ran without a disclaimer,≤100,2
