Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
555503991321280,Geraldine Roman,Sulong Pilipinas,16283,4
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,13952,7
325780477966356,Geo 24/7,Energy Development Corporation,10183,7
48688071399,Greenpeace Philippines,Greenpeace Philippines,6593,6
550013548423077,ECPAT Philippines,ECPAT Philippines with Facebook Ad Credits,5825,2
163550757135020,News5,News5,5670,15
122799741066892,National Youth Commission,National Youth Commission,4405,1
1515763818663512,CNN Philippines,These ads ran without a disclaimer,3569,3
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),3395,3
1571061213111533,GlobeICON,Globe Telecom,3075,1
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2931,1
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,2887,20
105969951219886,Sibika.ph,Philippine Business for Education,2829,2
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,2009,5
106621860996841,IOptions Ventures Corp.,iOptions Ventures Corp.,1831,2
495629064258114,Lolita Karen Javier,Amor U. Nacional,1727,4
100406438859954,Fight Illicit Trade,Fight Illicit Trade,1588,3
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,1520,1
100170811672425,Kyusi,WFPH,1420,14
1876831369252452,Albee Benitez,Albee Benitez,1345,4
582194915150078,FamilySearch,These ads ran without a disclaimer,1338,1
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,1265,4
112952897079549,Energy Development Corporation,Energy Development Corporation,1231,1
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,996,1
287303531393321,Christian Niño Lajara,Christian Niño Salva Lajara,908,1
106352075165169,e-Boto,e-Boto,845,5
186667502068528,Larry De Costa,WFPH,837,8
113367537918249,Mayor Chao-ig Malannag,Menchie Tabcao Kinao,832,6
157551009622,U.S. Embassy in the Philippines,U.S. Embassy in the Philippines,815,1
204862942932993,Nikkei Asia,These ads ran without a disclaimer,792,2
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,784,11
104510062461901,Santo Tomas DavNor Information Office,Santo Tomas DavNor Information Office,774,4
257830240980106,Ronnie Dadivas,Roxas City United,697,4
1424468067858949,Vice Justin Gatuslao,Justin Dominic Silos Gatuslao,664,2
705660422953865,About Metro Pacific,WFPH,646,7
1880519478891904,Bantay Nakaw Coalition,Bantay Nakaw Coalition,606,2
223618785182273,Pilipinas,WFPH,540,5
108155078312735,Councilor Carlo Mendoza,Jan Carlo Castro Mendoza,520,1
608006729355847,Luisa Lloren Cuaresma,Benjamin Lloren Cuaresma Iii,512,1
265779500134955,SM Supermalls,SM Supermalls,469,3
109535090749815,The Manila Journal,The Manila Journal,443,4
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,424,1
289357469540221,Sustainability Solutions Exchange,These ads ran without a disclaimer,395,1
476794459408941,Pinas Forward PH,Pinas Forward PH,379,2
101834728655303,Inquirer Project Rebound,These ads ran without a disclaimer,345,2
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,329,6
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,325,2
1332938170076882,Tatak QC,Polsure,309,1
109515814905110,4Ps Party-list,4Ps Party-list,286,1
207494196545897,"San Anselmo Publications, Inc.",Eldrige Marvin Bihis Aceron,283,2
104955062184489,BBM Movement,UEEI Consorcia Inc,283,1
100305568984268,EdukNaman,Philippine Business for Education,282,2
100877355420271,One to Tree,One to Tree,280,1
154386154617,WWF-Philippines,WWF-Philippines,278,3
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,266,1
102029749186072,Konsehal Abu Gino-gino,Emil Justin Angelo Guarte Gino-gino,265,1
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,260,1
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,258,1
104001402372027,Vice Mayor Mark Villaluna Galsim,Mark Francis Villaluna Galsim,258,1
675526249465359,Rolando A. UY,Jerome L. Jungco,241,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,231,2
107092931016452,Negosyante News,Negosyante News,219,4
114857213210297,Ninong Dela Cruz,Batang Malabon'yan Movement,218,2
100350859238580,Mayor Jassie Tañala,Amor U. Nacional,211,1
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,200,1
103415108726472,Pareng Mike Yatco,Michael Gerard Thomas P. Yatco,199,1
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,195,1
100100005165556,ALERTayo 2022,"IDEALS, Inc.",187,1
1452232881531908,UNICEF East Asia & Pacific,These ads ran without a disclaimer,186,4
1400141540285408,Paolo Ortega -Paower,Paolo Ortega -Paower,185,1
505887912898325,Positive Energy,Energy Development Corporation,183,1
104988244674974,Mobility Awards,The Climate Reality Project Philippines,181,2
110021974112031,Harold David Butardo,Harold David Butardo,167,1
2526565254236651,SPM Gian Crisostomo,SPM Gian Crisostomo,166,3
100108226244136,PH 24 ORAS,The Message Booster Enterprise,164,4
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,163,2
147975588597216,Stratbase,Stratbase,154,1
156752721080952,Sonny Angara,Sonny Angara,150,1
100528022689066,Association of Concerned Citizens - WV,Jake Delos Reyes,147,2
106750144853075,Western Visayas Peace Advocates,Jake Delos Reyes,147,2
104040781710870,TOPIC ONE,TOPIC ONE,140,1
100356406226660,Chary Nisce,Chary Nisce,139,1
103492035442667,Governor Bai Ainee Sinsuat,Governor Bai Ainee Sinsuat,137,1
115015826622320,Rapid News PH,Rapid News PH,130,3
102338925458321,Rapid News PH Luzon,Rapid News PH,123,3
106066225014933,Board Member Dindo V. Dysico,Ferdinand Villaruz Dysico,119,1
708168945869494,Budjong Integrated Humanitarian Missions,David Tapales Ramos,110,1
112131201686528,SUPER KAP,The Message Booster Enterprise,108,3
105144021839699,Rapid News PH Visayas,Rapid News PH,105,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,103,1
102242755468794,Rapid News PH Mindanao,Rapid News PH,103,1
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,≤100,3
107427980954216,Saksi Ngayon,Manuel Jr Singson Siquian,≤100,1
103278881030727,Borongan City Information Office,Steven Aboniawan Santisteban,≤100,1
100173486265813,Malayang Pilipinas,The Message Booster Enterprise,≤100,3
104894502421974,PH Biz Forum,The Message Booster Enterprise,≤100,3
247331620535579,Mike Defensor,The Mike Defensor Organization,≤100,2
388689438381348,Mike Defensor,The Mike Defensor Organization,≤100,2
104544371311014,k4bigote.TV,These ads ran without a disclaimer,≤100,1
104798888951942,Asian Century PH,Asian Century PH,≤100,1
102907729290658,Pilipinas Kong Mahal,The Message Booster Enterprise,≤100,3
374004705980904,Philippine Business for Education,Philippine Business for Education,≤100,1
103679252545648,Obrero Pilipino,The Message Booster Enterprise,≤100,2
387099348540838,Vice Mayor Ninong Dela Cruz,Vice Mayor Ninong Dela Cruz,≤100,2
519699361443605,Municipal Government of Tboli,Antonio Renubas Cabinbin Iv,≤100,2
389309271851098,Pinoy Builders,These ads ran without a disclaimer,≤100,2
