Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
114229523780037,أحمد إبراهيم البنا - Ahmed Ibrahim Elbanna,Ahmed El Banna,3660,4
798673866859390,ETC TV,ETC TV,3264,34
550280998481446,Rasha Kelej,Rasha Kelej,2224,4
2035593490055091,النائب عمرو القطامي,سيد أحمد,992,9
371845980108947,Prof-Shady Mohamed ElZayat,These ads ran without a disclaimer,823,1
100857675472522,ScreeN+,Mahmoud Elfeky,760,2
111086937788265,موقع تحيا مصر - Tahiamasr News,Mariam Ahmed Hamouda,639,6
597990847030734,Narrative Summit,Nourhan Osama,573,2
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,571,1
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,561,5
113101433777546,Essam Diab - عصام دياب,Mahmoud Mostafa Ghorab,492,1
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,487,4
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,312,2
248039088890000,General Authority for Investment and Free Zones,General Authority for Investment and Free Zones,296,2
103004372363887,عماد الصباغ,عماد الصباغ,296,1
308088503057656,النائب محمود عصام,النائب محمود عصام,242,12
211767829359945,مصر النهاردة,These ads ran without a disclaimer,220,1
110877857406073,المهندس حسام لبن,المهندس حسام لبن,217,5
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,203,2
105217565645883,د/محمد حسن أخصائي التغذية العلاجيه,These ads ran without a disclaimer,179,1
101531545886809,معاً لانقاذ المهندس المصرى خالد سعد زغلول,Mona Mostafa,177,1
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,158,3
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,158,1
282759032673313,مهندس محمد سعد الصمودي,محمد سعد الصمودي,134,1
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,129,1
103204975886755,البديوي السيد - الصفحة الرسمية,Mohamed Elbedewy,122,2
11949538375,chinadialogue,These ads ran without a disclaimer,117,2
692939830826213,Mohamed Badran  محمد بدران,Mohamed Badran  محمد بدران,109,1
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,109,2
367290327457959,MP/Abdelsalam Elkhadrawy - عبدالسلام الخضراوي,MP/Abdelsalam Elkhadrawy - عبدالسلام الخضراوي,104,2
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,102,3
