Location name,Amount spent (BRL)
Acre (state),1009
Alagoas,6672
Amapá,1579
Amazonas,6033
Bahia,13555
Ceará,12690
Espírito Santo,4137
Federal District,6267
Goiás,9009
Maranhão,6826
Mato Grosso,8188
Mato Grosso do Sul,4902
Minas Gerais,28658
Paraná,14034
Paraíba,5388
Pará,8252
Pernambuco,16658
Piauí,4287
Rio Grande do Norte,5985
Rio Grande do Sul,15301
Rio de Janeiro (state),24271
Rondônia,3676
Roraima,1138
Santa Catarina,9505
Sergipe,3161
São Paulo (state),67555
Tocantins,4464
Unknown,692
