Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,866806,4
401209667010709,RMIT Vietnam Postgraduate Programs,These ads ran without a disclaimer,750168,3
109043198316519,MM Mart Chuyên Hàng Xách Tay,These ads ran without a disclaimer,531741,1
109747958476448,Yamaha Music Square Vietnam - Cornerstone Music,These ads ran without a disclaimer,487776,1
639916136087914,Ywines Mart & Restaurant,These ads ran without a disclaimer,430900,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,346328,3
1507429892822619,BOM Money,BOM Money,323327,7
111831663772285,BOMvn,BOMvn,309808,6
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,233330,8
105951195472249,Xu Hướng Đầu Tư 4.0,These ads ran without a disclaimer,195774,2
116526318036371,Khám sức khỏe & tầm soát ung thư - Bệnh viện đa khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,164563,3
105899765783316,Đơn nguyên Mắt - Bệnh viện đa khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,160805,3
112611731763046,Bệnh Viện Đa Khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,160603,3
108376414976742,NKN Hà Nội,These ads ran without a disclaimer,42904,1
108715314693314,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,25407,1
114499441566583,Inspiring Women - Những Người Phụ Nữ Truyền Cảm Hứng,These ads ran without a disclaimer,17887,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,15225,2
378454888947214,Roxtec Group,These ads ran without a disclaimer,2280,1
100338625893215,Finatics,These ads ran without a disclaimer,222,1
462848513792011,国家大剧院National Centre for the Performing Arts,These ads ran without a disclaimer,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
107201140790723,CHD,These ads ran without a disclaimer,≤100,2
108966741644172,Koray Beserler 1,These ads ran without a disclaimer,≤100,1
109391388543268,Mariana Alves,These ads ran without a disclaimer,≤100,1
107659855588990,Dre5915-MeReading,These ads ran without a disclaimer,≤100,1
333426070147135,Benny Kuriakose Associates,These ads ran without a disclaimer,≤100,2
116126484753041,Dre7566-Stories,These ads ran without a disclaimer,≤100,1
684480475094920,Discover Inner Mongolia,These ads ran without a disclaimer,≤100,1
1102199946478493,Spotlight,These ads ran without a disclaimer,≤100,2
1872924099391551,Ohayo Japan,These ads ran without a disclaimer,≤100,1
