Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
107739801980383,Karachi Stories,Karachi Stories,40831,2
110657041281786,South Today,South Today,9295,1
543755195637715,Mian Aslam,Mian Aslam,3227,3
102270228609029,Abdul Wahab Ahmad,Abdul Wahab Ahmad,2766,2
105828078654597,Islamabad Group,Noman Sarwar Malik,1754,1
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,1701,4
105690462092880,MM News Videos,MM Digital PVT LTD,1584,2
133648753466105,Group Development Pakistan,Group Development Pakistan,1523,3
110989421664876,Abdul Razzaq Khan Official,Abdul Razzaq Khan Official,1475,1
2107858016193986,Voice of Sindh,Voice of Sindh,1342,6
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,1310,2
109493084543028,Four Corners with Tarar,NEXT TV,1175,1
103161792280179,Kuch To Hay Na,Taha Bin Muhammad,1122,4
101587069470595,PTI UC 59 G-6,Hussain Munir,926,1
248448001962868,Political record,Atif Riaz Shahid,770,1
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,724,1
109855628641922,UC-30 Bahria Town Islamabad,Hasan Mustafa,712,3
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,686,3
101407829208754,Chinar Kashmir News,Chinar Kashmir News,671,1
102690905990373,Mian Zeeshan Rafique PMLN,SWIFT CARGO SERVICES,605,1
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,515,1
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,507,1
103767962366726,Mehar Tariq Sajjad MPA PP116,Muhammad Umar,481,1
109896725193536,silverstonespk,These ads ran without a disclaimer,471,1
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,471,3
107801948674316,BBU News WORLD,BBU NEWS WORLD,434,1
109167868701128,Hamara Shakrial,Designkaar,434,4
1706863532970589,Nasir Hashmi,Osama Rehman Butt,346,2
107484761969431,Agha Siraj Khan Durrani Official,Agha Siraj Khan Durrani Official,337,2
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,311,1
108731623986929,Voice of Sindh,Voice of Sindh,300,1
127593717315049,Jamaat-e-Islami Islamabad,Jamaat-e-Islami Islamabad,272,1
103743399056562,J I youth MB Din,J I youth MB Din,255,1
101680251801373,Ibex Media Network,These ads ran without a disclaimer,255,1
224284372205279,Sajid Ur Rehman Turabi,Huzaifa Rauf,238,1
109943027544114,Muhammad Yousuf,Muhammad Yousuf,236,1
107345492681211,SZABIST,These ads ran without a disclaimer,225,1
108409145142411,Maqbool Official,These ads ran without a disclaimer,225,1
104015742220554,Mimic,These ads ran without a disclaimer,225,1
111364884046809,Sargodha Palace,Sargodha Palace,166,2
100985089430508,Ch Mumtaz Akhtar kahloon,Ch Mumtaz Akhtar kahloon,155,4
340577086006224,CRI German,These ads ran without a disclaimer,130,1
100297025991496,NA Yazman,NA Yazman,129,1
105042352466826,Uzma Shakeel Abbasi,Uzma Shakeel,125,1
112937765004640,Ahmad Jehangir bhatti,These ads ran without a disclaimer,≤100,1
121307931254043,Econlib,These ads ran without a disclaimer,≤100,1
277573338933299,Chaudhary M. Sufian Bashir - Advocate,These ads ran without a disclaimer,≤100,1
178755115663816,Ali Rashid,Ali Rashid,≤100,1
106169278118198,Hadi Writes,Hadi Writes,≤100,1
101040616041385,ماڈل ٹاون ہمک,These ads ran without a disclaimer,≤100,1
106846751913642,tabishasif.music,These ads ran without a disclaimer,≤100,1
109727775093270,Cralm namre fror nreck,These ads ran without a disclaimer,≤100,1
102939818706280,imranqureshi.official1,These ads ran without a disclaimer,≤100,1
113069201300997,The Asian Defence News,These ads ran without a disclaimer,≤100,1
100810175867183,Raja Shujaat Khan,These ads ran without a disclaimer,≤100,1
354397697217,IEEE Xplore,These ads ran without a disclaimer,≤100,1
105065085534753,Yom Reading,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
112783461212458,VFly video maker,These ads ran without a disclaimer,≤100,1
320948257943554,Бостонский Кругозор,These ads ran without a disclaimer,≤100,1
108574915370949,Overhear kiddingly,These ads ran without a disclaimer,≤100,2
105208458849768,Zav Reading,These ads ran without a disclaimer,≤100,1
239982637475,Independent Evaluation Group (IEG),These ads ran without a disclaimer,≤100,1
274394006605216,History A2Z Magazine,These ads ran without a disclaimer,≤100,1
