Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,11969,275
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,11822,45
301774903545521,Brasil Paralelo,Brasil Paralelo,10958,19
196452727048562,Governo do Rio Grande do Sul,SECRETARIA DE COMUNICAÇÃO,7383,3
359072027503926,Grupo Dignidade,Grupo Dignidade,6210,2
104073419103062,Confia no Brasil,ASSOCIAÇÃO COMUNICAÇÃO EM REDE,6203,10
1127498110791820,EducaMídia,EducaMídia com créditos para anúncios do Facebook,5034,4
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,4677,1
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,4394,4
109770755848061,Suzano,Suzano SA,3475,12
128802790469337,Todos Pela Educação,Todos Pela Educação,3148,5
101189854802059,Revista Oeste,Revista Oeste,2916,15
159103797542,Greenpeace Brasil,Greenpeace Brasil,2735,143
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,2649,4
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,2568,76
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,2195,68
275181425967272,Olavo de Carvalho,CAMARGO & CARVALHO TECNOLOGIA DA INFORMACAO LTDA,1884,104
151756254136,Enel Brasil,Enel Brasil,1835,3
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,1779,10
333720355130,Petrobras,Petrobras,1587,28
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,1441,145
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,1342,8
197587446941661,Valor Econômico,Editora Globo,1090,23
150897651635768,Governo do Estado do Ceará,OUTCOME DIGITAL STRATEGY,1087,5
157982450937286,Senador Carlos Viana,Carlos Alberto Dias Viana,948,8
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,914,7
123323271155574,Virginia Mendes,Virginia Raquel Taveira E Silva Mendes Ferreira,902,3
360282804039745,Reinaldo Azambuja,Reinaldo Azambuja Silva,853,4
104738421003389,InvestNews BR,Easynvest,841,24
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,817,12
251235795032635,Itamar Borges,Itamar Borges,783,18
314916388685112,Deputado Val Ceasa,Roosevelt Barcelos,774,2
751187041558643,Requião Filho,Maurício Requião,769,8
121016455967353,Transparência Eleitoral Brasil,TRANSPARENCIA ELEITORAL BRASIL,763,4
165175370206522,Citi Brasil,Citi Brasil,737,1
268442489924536,Desenvolve SP,Desenvolve SP,713,10
54779960819,United Nations,United Nations with Facebook Ad Credits,703,10
224777780881144,Visão Mundial,Visão Mundial,680,36
172444996112900,Fundo Brasil,Fundo Brasil,657,99
103356970098314,Geleia Protetor,Vlademir Galdino,649,4
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,610,118
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,599,36
