Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
740116816003959,Western Cape Government,Western Cape Government,3334,3
136956534616,Times LIVE,TimesLIVE,1164,26
102765088210163,Action SA,ActionSA,935,14
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,840,18
133307190069756,Amnesty International South Africa,Amnesty International South Africa,761,3
6011868110,Democratic Alliance,Democratic Alliance,580,1
106172744063430,The Daily Friend,The Daily Friend,455,15
107169379305548,TLU SA,TLU SA,294,6
119736861394881,Financial Mail,BusinessLIVE,272,34
581475018952196,Good,GOOD Political Party,267,3
1742410059361710,AwakeMzansi,Awake Mzansi,223,1
100264376287543,Ward 105 Tshwane - Lida Erasmus,Democratic Alliance Gauteng North,208,2
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,207,3
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,184,6
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,160,1
147301545821830,Vryheidsfront Plus Wes-Kaap / Freedom Front Plus Western Cape,Vryheidsfront Plus / Freedom Front Plus,147,1
2145594122138312,Action Society,Action Society,146,3
165246196904704,Sakeliga,Sakeliga,129,1
110396351742144,DA Tshwane Far East Constituency,Democratic Alliance Gauteng North,114,2
102516258668317,Siza Water,Fahim N Farzanah Dawood,105,2
181204251979581,NEASA,National Employers' Association of South Africa,104,2
817419378298114,Herman Mashaba,ActionSA,≤100,1
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100,5
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100,5
103278761413963,Empowering SA,Empowering SA,≤100,2
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100,1
106365011109894,WoMin African Alliance,WoMin African Alliance,≤100,1
101051196020136,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,Democratic Alliance,≤100,1
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,5
104015742220554,Mimic,These ads ran without a disclaimer,≤100,1
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100,2
105741532048451,Fluffy Worldwide,These ads ran without a disclaimer,≤100,4
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,1
107280770707238,TextSticker,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
108860542085320,Travel Abroad Made Easy,These ads ran without a disclaimer,≤100,1
107854194384812,Viral Trends,These ads ran without a disclaimer,≤100,2
148049779395307,Ukrainian Institute - Український інститут,These ads ran without a disclaimer,≤100,1
1039675682714205,스브스뉴스,These ads ran without a disclaimer,≤100,1
100820255934433,AWS Startups,These ads ran without a disclaimer,≤100,2
