Location name,Amount spent (EUR)
Aveiro District,170
Azores,≤100
Beja District,≤100
Braga District,210
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,108
Faro District,141
Guarda District,≤100
Leiria District,117
Lisbon District,810
Madeira,≤100
Portalegre District,≤100
Porto District,529
Santarém District,112
Setúbal District,280
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
