Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
108032181861181,Suno News HD,Suno News HD,16691,4
108032181861181,Suno News HD,SUNO TV,14417,57
111378401865271,Jawad Sohrab Malik,Rehma Chaudhary,14384,8
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,7911,15
388501561700814,Ch Tariq Irshad,Ch Tariq Irshad,4493,8
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,4337,8
200480966638039,Supremacy 1914,These ads ran without a disclaimer,4190,2
171980796153771,Siraj ul Haq,Siraj ul Haq,4099,7
1706863532970589,Nasir Hashmi,Nasir Hashmi,3911,6
2167817683483103,Kashif Ansari,Bss-Digital,3617,1
144494398930201,Jamaat-e-Islami Pakistan,Jamaat-e-Islami Pakistan,3463,6
105412451500076,Mian Hassan Yousaf,Mian Hassan Yousaf,3123,2
204305176293161,Alamgir Khan,Alamgir Khan,2858,1
152389405506628,Muhammad Fiaz Bhatti,Muhammad Fiaz Bhatti,2855,3
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,2720,16
103075692767998,Haseeb Amjad,Haseeb Amjad,2576,1
101169972970013,Team Arslan Hafeez Chaudhery,Hafiz Muhammad Bilal Shabbir,2389,3
100308592833663,Politics & Views,Politics & Views,2155,2
106404676842052,ووٹ کو عزت دو,ووٹ کو عزت دو,2110,2
100193189474481,Lords Law Book House,These ads ran without a disclaimer,2028,1
103238092691017,Muhammad Rafiq,Muhammad Rafiq,1563,2
104008791697323,Karachi Insider,Karachi Insider,1447,1
111042571977218,Wains Group Hasilpur,Muhammad Usama Moazzam,1332,2
109493084543028,Four Corners with Tarar,NEXT TV,1198,1
122578684096711,Usman Ahmad Bhatti,Haider Munir,1076,1
97429917898,ProPakistani,ProPakistani,1034,2
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,1000,1
117570394575101,Rai Waqas Aslam Kharal,Rai Waqas Aslam Kharal,1000,2
113223601404356,CH Imran Saleemi Official,Ahsan Ur Rehman,991,1
103045497894213,Ahmadudin Dawar,Ahmadudin Dawar,982,1
100112112760730,Adeel Ali Khan,Adeel Ali Khan,894,1
415157178608849,EncycloMedia Hub,EncycloMedia Hub,855,1
104439309237569,عوامی خدمت مرکز این اے 80 کھنمب کلاں,Imtiaz Ahmad,850,1
234578749895304,Relief Foundation International,Relief Foundation International,837,2
101080725159933,Allama Shabbir Hasan Maisami,Allama Shabbir Hasan Maisami,763,6
240568789395863,Waqas Iftikhar Butt - PTI(official),Waqas Iftikhar Butt - PTI(official),756,2
101160702224736,White News,White News,710,2
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,709,1
105690462092880,MM News,M M DIGITAL (PRIVATE) LIMITED,672,1
315543515306,Jing Daily,These ads ran without a disclaimer,652,1
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,624,1
111791888503468,Hafiz Shahid Ghug,Hamza Sharif,604,1
114099731551711,Syed Usman,These ads ran without a disclaimer,528,1
104587432254492,Asad Mehmood Khan,Asad Mehmood Khan,524,1
108727162154282,Azhar Iqbal,Azhar Iqbal,509,1
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,470,1
330546873795572,Mehar Muhammad Saleem,Mehar Muhammad Saleem,431,2
1507497616198380,Senator Dr. Afnan Ullah Khan,Senator Dr. Afnan Ullah Khan,425,1
110744388005630,Arbaz Raza Bhutta,Arbaz Raza Bhutta,424,1
145113979161887,The Centrum Media,The Centrum Media,417,1
101206152972905,Voice of PP 60,M Aniq Hassan Randhawa,389,4
152389405506628,Muhammad Fiaz Bhatti,These ads ran without a disclaimer,380,1
