Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
1921160331531297,Act. تغيير اعلامي,סיכוי אופוק - سيكوي أفق,453,3
108212852272431,ג'קי יעקב צבי,ג'קי יעקב צבי,449,10
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,445,6
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,442,1
100962763064910,בן כהן - לראשות המועצה באר טוביה,בן כהן,437,23
662721113760589,TheMarker Labels,TheMarker Labels,418,4
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,410,22
1372218169585611,"איתי מתיתיהו - סגן ראש העירייה, יו""ר רשימת יש עתיד וצעירי ראשון לציון","איתי מתיתיהו - סגן ראש העירייה, יו""ר רשימת יש עתיד וצעירי ראשון לציון",409,2
218832864804823,הקריה האקדמית אונו - מינהל הציונות הדתית,הקריה האקדמית אונו - מנהל הציונות הדתית,407,5
1824323844461002,יקיר שינדלר,יקיר שינדלר,400,1
112933168448095,בת שבע אבוחצרה - לראשות העיר כרמיאל,בת שבע אבוחצרה - לראשות העיר כרמיאל,398,2
104222621115858,הביטחוניסטים,הביטחוניסטים,395,9
105739405877681,יחיאל לסרי - Yechiel Lasry,יחיאל לסרי,393,4
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,392,6
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,392,4
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,388,5
615531405455497,הדר לביא,הדר לביא,386,30
1694881230559425,אבירם דהרי,אבירם דהרי,380,22
686234638242071,חיים ביבס,חיים ביבס,372,5
1477479039147346,شريف زعبي,شريف زعبي,370,3
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,362,3
100262749814598,קובי אלירז - לראשות מועצת בנימין,קובי אלירז - לראשות מועצת בנימין,360,19
546024288762312,"ד""ר יחיאל לסרי","ד""ר יחיאל לסרי",356,2
112779795076593,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,354,13
107058789108097,יאיר מעיין - Yair Maayan,יאיר מעיין,354,18
108115348997001,מידן בר לראשות מועצת עמק חפר,מידן בר,346,36
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",344,13
1457440094475905,Stav Shaffir סתיו שפיר,Stav Shaffir סתיו שפיר,340,3
316346795391337,"פתח לתקווה - בראשות עו""ד אורנה דוידאי","פתח לתקווה - בראשות עו""ד אורנה דוידאי",335,10
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,332,2
161648040544835,יצחק הרצוג - Isaac Herzog,יצחק הרצוג - Isaac Herzog,331,1
119840381061499,אוהד שגב,אוהד שגב,327,4
103497915119804,מיכל וולדיגר,מיכל וולדיגר,317,4
104422122740691,Рами Гринберг - мэр Петах-Тиквы,רמי גרינברג ראש עיריית פתח תקווה - סיעת התחדשות למועצת העיר,307,2
105879602152307,Easy2get,These ads ran without a disclaimer,304,1
1129270547137227,EcoHeat,"אקוהיט מערכות חימום בע""מ",304,1
120240631007633,הילה לנקרי-מיוסט,הילה לנקרי-מיוסט,302,12
163213311020271,רונן סלטון לראשות המועצה,רונן סלטון לראשות המועצה,302,8
111207016890796,Liora Levy - ליאורה לוי,נתניה אחת,300,1
1678753882355496,איגוד העובדות והעובדים הסוציאליים,איגוד העובדות והעובדים הסוציאליים,300,1
108475418971479,Ави Слама - новый мэр Нетании,Ави Слама - новый мэр Нетании,298,2
107863545666861,"עו""ד נתנאל אחרק - מועמד לראשות עיריית ראש העין",נתנאל אחרק,291,1
109717378827781,באה בטוב - קרן מקסימוב ברנדס לראשות העיר רמת השרון,Keren-MB - קרן מקסימוב ברנדס,285,1
109523830757998,דמוקרטtv,דרכנו,278,2
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,277,7
106895605678077,מחאת המילואימניקים,מילואימניקים,274,1
134317898540,דרך חדשה לקריית שמונה - בראשות אופיר יחזקאלי,דרך חדשה לקריית שמונה - בראשות אופיר יחזקאלי,265,1
102396379571730,בן נשר,מעשים טובים,261,3
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",260,9
146122195591636,שלומי לחיאני - בת ים בראש מורם,שלומי לחיאני - בת ים בראש מורם,254,31
106836891775374,אסנת ספורטה - Osnat Saporta,אסנת ספורטה - Osnat Saporta,253,3
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,253,3
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,250,3
558702227875758,רוני רימון,רוני רימון,247,1
1384004838583167,רונן פלוט - Ronen Plot,רונן פלוט - Ronen Plot,247,2
161096657252221,שוברים שתיקה,שוברים שתיקה,245,2
233543866802446,גבריאל ריזינשוילי - Gabriel Rizinashvili,גבריאל ריזינשוילי - Gabriel Rizinashvili,244,6
206510126595474,Максим Бабицкий,Максим Бабицкий,243,3
108979322204008,יוסי דגן - yosi dagan,יוסי דגן - yosi dagan,242,1
319883612234507,ליאור שמחה - Lior Zimche,ליאור שמחה - Lior Zimche,241,9
105744449044010,Алон Азулай,Алон Азулай,239,1
954415847987172,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,238,27
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,234,1
767262423350854,פורום הדיור הציבורי,פורום הדיור הציבורי,234,2
224993517556428,Da'am Party - מפלגת דעם - حزب دعم,Da'am Party - מפלגת דעם - حزب دعم,230,3
545210285501563,עינת קליש רותם - ראש העיר חיפה,עינת קליש רותם - ראש העיר חיפה,222,1
103563939372367,ברק סרי - Barak Seri,ברק סרי - Barak Seri,215,2
109942118684738,אילנה נג׳ר - חברת מועצת העיר בת ים,אילנה נג׳ר - חברת מועצת העיר בת ים,214,2
102590401615806,Adir Schwarz - אדיר שוורץ,Adir Schwarz - אדיר שוורץ,211,1
114188275098923,سلمان ابن حميد - المرشح لرئاسة مجلس واحة الصحراء الإقليمي,سلمان ابن حميد - المرشح لرئاسة مجلس واحة الصحراء الإقليمي,205,4
154698021323966,יוזמות אברהם  مبادرات  ابراهيم,יוזמות אברהם مبادرات ابراهيم,205,2
321795461283120,גנאדי בורשבסקי,גנאדי בורשבסקי,204,2
100741026415101,המושבה,מורן מן,204,2
414581845222057,פורום המשפחות השכולות Parents Circle Families Forum منتدى العائلات الثكلى,פורום המשפחות השכולות Parents Circle Families Forum منتدى العائلات الثكلى,202,4
313229072156432,ארקדי פומרנץ - Arkady Pomeranz,ארקדי פומרנץ - Arkady Pomeranz,201,1
432675183917950,הדף של צבי יהודה אליסף,הדף של צבי יהודה אליסף,199,2
846516645391265,ולדימיר בליאק - Vladimir Beliak,ולדימיר בליאק - Vladimir Beliak,198,4
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,193,11
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,193,3
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,192,1
525508244192924,אלי לנקרי - Eli Lankri,אלי לנקרי - Eli Lankri,191,6
518230731522883,Laura Wharton לורה ורטון,Laura Wharton לורה ורטון,187,3
107743945685242,שלום יפרח לראשות מועצה אזורית לכיש,שלום יפרח,187,2
110218465442225,אורן חזן - ראש עיר חזק לאריאל,אורן חזן,187,2
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,186,1
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,186,4
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי -Alon Azulay,186,3
147314178787332,אלי יריב - Eli Yariv,אלי יריב - Eli Yariv,186,6
105670012588437,אלישע חנוכהייב,Elisha Hanukayev,186,2
114856231507549,הצעירים - משפיעים על העתיד של כולנו ביקנעם,הצעירים - משפיעים על העתיד של כולנו ביקנעם,186,17
116575188131179,אשר קסו - Asher Kaso,אשר קסו - Asher Kaso,185,11
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,184,1
108220028402956,هيثم طه - رئيس بلدية كفر قاسم القادم بإذن الله,هيثم طه - رئيس بلدية كفر قاسم القادم بإذن الله,183,1
429184557235927,בצלאל סמוטריץ',בצלאל סמוטריץ,182,3
160178307760913,מחזקים,מחזקים,179,1
298350000726503,רחלי כדורי לראשות מועצת אורנית,רחלי כדורי לראשות מועצת אורנית,178,4
104451956273575,נאמני תורה ועבודה,נאמני תורה ועבודה,176,2
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,176,1
103747746122644,אוהבים את מעלות תרשיחא - בוחרים הילה בן אבו,הילה בן אבו,173,1
119889504408611,שלומי קדוש חבר מועצת העיר קרית ים,שלומי קדוש חבר מועצת העיר קרית ים,172,3
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,171,3
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,171,21
102538596209008,יאיר שטבון - לראשות העיר אריאל,lior shapira,170,4
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,167,1
310003182800720,עושים חקלאות ישראלית - מועצת הצמחים,עושים חקלאות ישראלית - מועצת הצמחים,165,4
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,165,1
104221385973111,אלי אנקונינה-  ראש  העיר אור עקיבא,אלי אנקונינה-  ראש  העיר אור עקיבא,164,1
114497231906750,רן קוניק העמוד הרשמי,רן קוניק העמוד הרשמי,162,5
106037399237990,שלומי פרץ לראשות בנימינה-גבעת עדה,שלומי פרץ לראשות בנימינה-גבעת עדה,162,28
192242644687256,גל לנצ'נר חבר המועצה בגבעת שמואל,גל לנצ'נר חבר המועצה בגבעת שמואל,158,3
102703162781358,הדס שקד - נכונה לגלבוע,הדס שקד - נכונה לגלבוע,158,12
100255059520803,שאמה 38,רמת גנים בעד רמת גן,157,1
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",152,5
1010890709085110,תומר יעקב,תומר יעקב,150,11
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",149,3
1900748410047113,סיגל שאלתיאל הלוי לראשות מועצת מעלה יוסף,סיגל שאלתיאל הלוי לראשות מועצת מעלה יוסף,149,2
129648596702372,גלית אורי - מנהיגה חדשה לגליל העליון.,גלית אורי - מנהיגה חדשה לגליל העליון.,147,2
531891887148785,הראל שהם - Harel shoham,הראל שהם - Harel shoham,146,4
179022298938932,אברהם דז'ורייב - Avraham Dejuraev,אברהם דז'ורייב - Avraham Dejuraev,145,1
390174201363786,Eli Nacht • אלי נכט,Eli Nacht • אלי נכט,144,13
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,143,3
101529666123079,אוהד טל - Ohad Tal,אוהד טל - Ohad Tal,142,2
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון","עו""ד ניסן זכריה לראשות העיר חולון",142,11
118771164474162,נתיבות של כולנו,נתיבות של כולנו,139,4
849824028408565,תנועת אם תרצו,תנועת אם תרצו,136,6
544785018904623,גיא יפרח לראשות העיר מעלה אדומים,גיא יפרח לראשות העיר מעלה אדומים,135,2
790149967713981,דרכנו,דרכנו,133,1
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,133,1
166981530486600,המכון למדיניות העם היהודי - The Jewish People Policy Institute,The Jewish People Policy Institute,133,2
120219177648236,רוח חדשה ברמלה - בראשות רותם כהן כחלון,רוח חדשה ברמלה - בראשות רותם כהן כחלון,129,7
954031624746112,סימה כחלון - לראשות מועצת עומר,סימה כחלון - לראשות מועצת עומר,127,2
172680759548006,האקדמית רמת-גן,המכללה האקדמית רמת גן,127,3
137845863501266,Ронен Плот,Ронен Плот,125,3
402967009806237,מועצה מקומית חצור הגלילית,מועצת חצור הגלילית,124,4
1812470472361578,Давид Бен-Авраам депутат городского совета  - דוד בן אברהם,Давид Бен-Авраам депутат городского совета  - דוד בן אברהם,124,7
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,124,1
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,124,4
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,124,3
112789521875571,Давид Эциони - мэр Хайфы,Давид Эциони - мэр Хайфы,123,1
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,123,8
368008289967391,יואל גמליאל,יואל גמליאל,120,5
216394682076449,צילה רשף מועצת זכרון יעקב,צילה רשף מועצת זכרון יעקב,120,9
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,119,2
107267941774176,רמת-גן שואלת,סיעת רמת-גן שלנו,115,1
102222958209767,עוזי אהרון,עוזי אהרון,113,4
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,113,2
101771772947147,שלומי ירוחם Shlomi yerucham,טל שחר תקשורת,112,3
308048836418327,הילה שלם והתושבים - רצים לראשות העיר,הילה שלם והתושבים - רצים לראשות העיר,112,3
114576374002080,Карин Брагински - депутат горсовета Реховота,Карин Брагински - депутат горсовета Реховота,111,1
1230703323658792,מרכזים לצדק חברתי,מרכזים לצדק חברתי,109,10
376768189118561,אסף אוברלנדר לראשות המועצה המקומית רמת ישי מטעם סיעת תו״ת,אסף אוברלנדר לראשות המועצה המקומית רמת ישי מטעם סיעת תו״ת,109,10
390531014386170,Шимон Кацнельсон - Единый Ашдод,Шимон Кацнельсон - Единый Ашдод,108,1
100200662056481,Владимир Белиак,Владимир Белиак,108,2
1809710929074551,ירון סלמן - לב ביאליק,ירון סלמן - לב ביאליק,107,4
113065595006048,ענת כנורי לראשות העיר חולון 2023,ענת כנורי לראשות העיר חולון 2023,107,6
109514532161308,ראובן גמזון לראשות מועצת גדרות,ראובן גמזון,106,2
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,106,4
1027753777339417,Наш Дом Хайфа,ישראל ביתנו,105,1
287663625305114,ניר בן חיים - Nir Ben Haim,ניר בן חיים - Nir Ben Haim,104,2
119194297776590,אוריאל לין,אוריאל לין,104,1
102121338712376,פורום עפולה,פורום עפולה,104,1
187986401534068,"Amram - עמר""ם - חטיפת ילדי תימן מזרח ובלקן",Amram,103,1
110818865344816,זאב נוימן  Зеэв Нойман,Team Media Group,103,4
412916482543700,שוקי אוחנה Shuki Ohana,שוקי אוחנה Shuki Ohana,101,3
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,≤100,1
101321749348491,אליהו רביבו Eliyahu Revivo,אליהו רביבו Eliyahu Revivo,≤100,2
196010704541252,ניר קריסטל - Nir Crystal,ניר קריסטל - Nir Crystal,≤100,6
113535078333305,סיעת אזרחים ותיקים פרדס חנה - כרכור,סיעת אזרחים ותיקים פרדס חנה - כרכור,≤100,8
442803666117251,Yaniv Markowitz - יניב מרקוביץ׳,Yaniv Markowitz,≤100,1
192120617854,Aeroflex - אירופלקס,These ads ran without a disclaimer,≤100,2
407443356001463,יאיר רביבו,יאיר רביבו,≤100,2
399925850154841,מרכז ישיבות ואולפנות בני עקיבא,מרכז ישיבות ואולפנות בני עקיבא,≤100,7
117658294683078,ישראלTop5,top5israel,≤100,9
106325622347502,אלחנן שורץ לראשות מועצה אזורית חוף הכרמל,אלחנן שורץ לראשות מועצה אזורית חוף הכרמל,≤100,2
1837055639885020,אביטל רבינוביץ' - עורכת דין מגשרת ונוטריונית,אביטל רבינוביץ,≤100,1
191738340912361,Taub Center - מרכז טאוב,מרכז טאוב לחקר המדיניות החברתית בישראל,≤100,3
125126963820139,סיעת רק-ביחד,רז קינסטליך- בחירות לראשות עיריית ראשל״צ,≤100,1
1395918227341473,עיריית חדרה,עיריית חדרה,≤100,1
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,≤100,12
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,≤100,8
389810911067075,Наш дом Израиль,ישראל ביתנו,≤100,1
234855616659168,גדרתים בראשות סהר פינטו,גדרתים בראשות סהר פינטו,≤100,2
101928359462162,مرشح الرئاسة المحامي حسام راشد وتد,مرشح الرئاسة المحامي حسام راشد وتد,≤100,1
110953105276453,"מרלן שחאדה, משרד עורכי דין","מרלן שחאדה, משרד עורכי דין",≤100,28
119823604371240,גיל לין. הר ועמק מתעוררים,גיל לין - הר ועמק מתעוררים,≤100,4
108161572350188,אילן שדה - Ilan Sade,אילן שדה,≤100,4
334640329998323,בני ביטון,בני ביטון,≤100,2
146629262869693,איציק חולבסקי - ראש המועצה האזורית מגידו,איציק חולבסקי - ראש המועצה האזורית מגידו,≤100,2
194707690710930,التحالف من اجل الطيره مامون طارق عبد الحي,التحالف من اجل الطيره مامون طارق عبد الحي,≤100,1
189543984502825,משה קונינסקי,משה קונינסקי,≤100,1
110770572052803,הבית של האזרחים הותיקים והתרבות - בראשות שוקי קרומר,הבית של האזרחים הותיקים והתרבות - בראשות שוקי קרומר,≤100,6
387662485168743,LPY הוצאת אזרחות פולנית,LPY הוצאת אזרחות פולנית,≤100,2
279689895974754,Avi Slama Votre prochain Maire de Netanya,Avi Slama Votre prochain Maire de Netanya,≤100,3
142062606449584,משה (קינלי) טור-פז Moshe Turpaz,משה (קינלי) טור-פז Moshe Turpaz,≤100,1
174270389949755,ישראל גנץ - Israel Ganz,ישראל גנץ - Israel Ganz,≤100,3
107842958160658,"Михаил Сутовский Вице-мэр, Заместитель мэра города Холон","Михаил Сутовский Вице-мэр, Заместитель мэра города Холон",≤100,1
107254557847377,Наш дом Кирьят-Моцкин,ישראל ביתנו,≤100,1
231312744300983,טל מגרה-Tal Megera,אופקימים,≤100,1
137449656335533,Amnesty International Israel,Amnesty International Israel,≤100,5
682314771881193,Наш дом Петах-Тиква - פתח תקוה ביתנו בראשות מארק קניז'בסקי,ישראל ביתנו,≤100,1
103743529345788,איציק דריקס Itzik Driks,איציק דריקס,≤100,1
2024003551147460,החופש לבחור - בראשות איל פביאן,החופש לבחור - בראשות איל פביאן,≤100,3
290003511833151,נאור שירי - Naor Shiri,נאור שירי - Naor Shiri,≤100,45
561328147655037,רחובות חופשית,רחובות חופשית,≤100,6
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,≤100,4
112081888435562,Эли Ярив,Эли Ярив,≤100,2
107476928307805,אשדודי - יש לנו חדשות בשבילך,אשדודי - יש לנו חדשות בשבילך,≤100,1
111912221330671,מי שבעד ירים את היד,מי שבעד ירים את היד,≤100,4
185757032102522,יאיר סיידה - Yair sayada,יאיר סיידה - Yair sayada,≤100,2
206250942884871,גמלאים בחיפה - שדולת גמלאים חיפה למועצת העיר,גמלאים בחיפה - שדולת גמלאים חיפה למועצת העיר,≤100,1
660402847461205,הליכוד ראשון לציון בהובלת דורון אוזן ויוסי חממי,הליכוד ראשון לציון בהובלת דורון אוזן ויוסי חממי,≤100,3
243802603036454,שרית גולן לראשות העיר חיפה,שרית גולן לראשות העיר חיפה,≤100,2
213683622308164,עמיחי בן שלוש - Amihai Ben Shlush,עמיחי בן שלוש - Amihai Ben Shlush,≤100,2
122727460825521,שמוליק דודאי לראשות מ.א. עמק יזרעאל,שמוליק דודאי,≤100,5
355730338410670,Maximum Success,Maximum Success,≤100,4
125091411019052,שושי כחלון-כידור,שושי כחלון-כידור,≤100,5
537993479619524,אבי אלקבץ עפולה אחת,אבי אלקבץ עפולה אחת,≤100,1
115826874909339,Кфир Свиса - Кандидат в мэры Кирьят-Гата,כפיר סויסה,≤100,1
164340093647420,צעירי ישראל ביתנו,ישראל ביתנו,≤100,1
102311222889648,תמר קדם סימן טוב,תמר קדם סימן טוב,≤100,3
1733408463408762,הגר פרי- יגור,הגר פרי- יגור,≤100,5
113860335130519,אברהם דז'ורייב,אברהם דז'ורייב,≤100,2
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,≤100,1
474079052648531,יועז הנדל   Yoaz Hendel,יועז הנדל,≤100,1
104805742482324,יוחאי עזרא -  לראשות עיריית צפת,יוחאי עזרא -  לראשות עיריית צפת,≤100,1
103069056049581,שלום ישראל אלבז- shalom israel elbaz,יחסי ציבור,≤100,2
108866538441905,ארז נדל - משרד עורכי דין,These ads ran without a disclaimer,≤100,1
115855324877194,ג'ולי קייט למועצת העיר באר שבע,ישראל ביתנו,≤100,1
103650187935643,אלי זפרני חבר מועצת העיר,אלי זפרני חבר מועצת העיר,≤100,8
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,≤100,7
101144196344561,מיכל אורון-עזני לראשות מועצת בנימינה-גבעת עדה,מיכל אורון-עזני לראשות מועצת בנימינה-גבעת עדה,≤100,6
198271533676930,תנועת הפדרציה  حركة الاتحاد,Emanuel Shahaf,≤100,4
262320240909972,רז שגיא לראשות העיר ראש העין,רז שגיא לראשות העיר ראש העין,≤100,2
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,≤100,2
1029616787159895,יהודה דואה - הבחירה הנכונה לראשות המועצה,יהודה דואה - הבחירה הנכונה לראשות המועצה,≤100,4
610994792373739,ירון לוי - Yaron Levi,ירון לוי - Yaron Levi,≤100,1
162972883752327,התנועה לחופש המידע,התנועה לחופש המידע,≤100,2
107570621520073,אמיר ווסקו לראשות העיר קריית ים,אמיר ווסקו לראשות העיר קריית ים,≤100,3
105748097987829,עקרון בדרך להיגיון,עקרון בדרך להיגיון,≤100,1
115900841505550,אורי קלנר לראשות מועצה אזורית גולן - Ori Kallner,אורי קלנר לראשות מועצה אזורית גולן - Ori Kallner,≤100,2
115977008140294,דודיק שטרית - לראשות העיר טבריה,דודיק שטרית - לראשות העיר טבריה,≤100,4
227073477334754,אופיר שפיגל - יחסי ציבור,אופיר שפיגל תקשורת וקשרי ממשל,≤100,15
548633762006156,השילוח - כתב עת ישראלי להגות ומדיניות - Hashiloach,השילוח - כתב עת ישראלי להגות ומדיניות - Hashiloach,≤100,5
313816005938472,תנופה לעפולה - שומרים על הבית,תנופה לעפולה - שומרים על הבית,≤100,3
110897178941008,מרכז אדוה,מרכז אדוה,≤100,3
104063512343698,פשוט טוב.,פשוט טוב.,≤100,1
105877902554008,ערן גלזר - לראשות מועצת גדרות,ערן גלזר,≤100,1
105934298594064,יוסי כהן לראשות מועצת עומר,יוסי כהן לראשות מועצת עומר,≤100,8
384894134855312,כפר סבא חופשית,כפר סבא חופשית,≤100,1
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,≤100,2
103851895179872,אמהות לביאות,אמהות לביאות,≤100,1
101931702927444,מיכל שקורי. מנהיגה לתנופה בגן רווה,מיכל שקורי. מנהיגה לתנופה בגן רווה,≤100,3
118512141260775,יקיר מאור - לחברות במועצת פרדס חנה כרכור,יקיר מאור,≤100,2
2097145430558097,חיים רוקח - ראש המועצה האזורית גולן,חיים רוקח - ראש המועצה האזורית גולן,≤100,5
168898066479983,עיריית עכו,עיריית עכו,≤100,3
1376946122530211,ניסן בן חמו - Nisan Ben Hamo,ניסן בן חמו - Nisan Ben Hamo,≤100,4
276364932900823,יוני חכימי לראשות פרדס חנה כרכור,יוני חכימי לראשות פרדס חנה כרכור,≤100,2
94762908662,נעמת - תנועת הנשים של ישראל,נעמת | Women @ Work,≤100,3
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,≤100,1
2105906326293771,יעקב פרץ - ראש העיר קריית אתא,יעקב פרץ - ראש העיר קריית אתא,≤100,1
