Page ID,Page name,Disclaimer,Amount spent (GTQ),Number of ads in Library
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,16247,70
106908785419555,Goberna Guatemala,Goberna,323,18
123928580986363,Ministerio de Trabajo y Previsión Social,Ministerio de Trabajo y Previsión Social,316,4
115400548040796,Guate Al Día,Guate al Dia,193,10
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,177,2
105847462372794,Estuviéramos Mejor,Estuvieramos Mejor,155,16
187073013532,Partido VIVA,Partido Político Visión con Valores,119,3
101405406148203,Valor Suchitepequez,Byron Estuardo Villatorio Liu,≤100,1
102762215788405,VOS.gt,VOS.gt,≤100,1
107520184219093,Douglas Crispin Jóvenes en Movimiento,Dohuglas Crispin,≤100,1
100990022892856,Movimiento Político WINAQ Totonicapán,Ricardo Mazariegos,≤100,2
281554395331686,República,"Republica GT, S.A.",≤100,1
100423518427634,Comisión Presidencial Contra la Corrupción,Comisión Presidencial Contra la Corrupción,≤100,1
1630952833827354,Armando Castillo,Armando  Damian Castillo Alvarado,≤100,1
1854102114877469,Mommy Daily Honduras,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
292129440851133,CropLife Latin America,These ads ran without a disclaimer,≤100,2
1215954961915796,RumiNews España,These ads ran without a disclaimer,≤100,1
1726517690956007,CLAL.it Agrifood,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,3
102153471654987,La vida en una historia.,These ads ran without a disclaimer,≤100,1
189232005248268,CTG,These ads ran without a disclaimer,≤100,1
563065237146155,Latindadd,These ads ran without a disclaimer,≤100,1
