Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
157912844276400,Governo da Bahia,Governo da Bahia,26658,19
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,17175,28
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,11840,186
301774903545521,Brasil Paralelo,Brasil Paralelo,9823,43
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,8369,83
2117844631766178,ABIA - Associação Brasileira da Indústria de Alimentos,ASSOCIACAO BRASILEIRA DA INDUSTRIA DE ALIMENTOS,8169,6
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,4575,205
104625758942119,Siga Antenado,Siga Antenado,4481,61
132584057957,Skol,Ambev,3804,57
110418455214538,Bernardo K.,Filhos do Trovão,3578,8
131844590198876,Prefeitura de Porto Alegre,Prefeitura Municipal de Porto Alegre,2708,5
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,2507,33
2308676322748492,Marcio Carvalho de Sá,These ads ran without a disclaimer,2362,5
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,2354,52
101189854802059,Revista Oeste,Revista Oeste,2338,40
857694684596864,Beck's Brasil,Ambev,2328,2
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,2186,2
112181648531115,R7 Noticias,These ads ran without a disclaimer,2120,10
509884605758151,BDMG - Banco de Desenvolvimento de Minas Gerais,These ads ran without a disclaimer,2000,2
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,1991,2
333720355130,Petrobras,Petrobras,1951,15
118558464851986,ACTbr,ACTbr,1794,6
128850220504786,UNICEF Brasil,UNICEF Brasil,1736,55
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,1553,40
116260661380975,Aléxia Duarte,Aléxia Tavares Duarte,1458,103
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,1412,107
250305668489402,Professor Kenny,These ads ran without a disclaimer,1396,128
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,1341,10
330379553673497,Oxfam Brasil,Oxfam Brasil,1247,165
112021296931600,Mônica Lopes,IBPOM,1209,119
1549054225424161,Eduardo Moreira,These ads ran without a disclaimer,1131,2
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,1122,8
159103797542,Greenpeace Brasil,Greenpeace Brasil,1017,132
251235795032635,Itamar Borges,Itamar Borges,919,21
169743843175117,Bruno Ganem SP,Bruno Ganem,903,36
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,860,23
107827985562258,Zany Leite Jr.,Zany Leite Jr.,856,7
104929198579247,O escobar Pro,O escobar Pro,809,48
487358637978920,Governo do Tocantins,Governo do Tocantins,717,11
113165042099382,Brasil 61,Brasil 61,688,89
110092218261646,Edu Moreira,Edu Moreira,645,47
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,644,10
323918771004168,Paulo Serra,Paulo Serra,636,10
198849783539777,Buscofem,Buscofem,602,1
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,601,14
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan Deputada Estadual,567,39
196638160529871,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,552,27
110225312350543,Nova Escola,Associação Nova Escola,548,28
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,542,46
1467758140118814,Governo de Goiás,Governo de Goiás,524,8
115811301935382,Analice Fernandes,Analice Fernandes,523,11
184554708294210,Rodrigo Bornholdt,Rodrigo Bornholdt,499,5
258088921369,TOTVS,These ads ran without a disclaimer,497,2
314916388685112,Deputado Val Ceasa,Deputado Val Ceasa,494,2
520803328039440,Recicla Sampa,Eco Urbis e Loga,490,10
976295639063920,Professora Andréa Paula,Professora Andréa Paula,490,26
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,481,2
555803774486872,Marcio Bittar,Marcio Bittar,480,4
479089705503936,Dep. Ricardo França,Ricardo Longatti França,471,19
142652206199393,Aliança Pela Alimentação Adequada e Saudável,Aliança Pela Alimentação Adequada e Saudável,464,4
348704312899125,foconofato,FOCO NO FATO,447,8
1087471917938156,Sistema Fecomércio RJ,Fecomércio RJ,445,6
