Location name,Amount spent (BRL)
Acre (state),287
Alagoas,1292
Amapá,464
Amazonas,2870
Bahia,6229
Ceará,4683
Espírito Santo,2076
Federal District,2108
Goiás,4525
Maranhão,1925
Mato Grosso,2587
Mato Grosso do Sul,1618
Minas Gerais,15563
Paraná,6348
Paraíba,1695
Pará,2890
Pernambuco,5273
Piauí,1353
Rio Grande do Norte,1471
Rio Grande do Sul,7297
Rio de Janeiro (state),11354
Rondônia,802
Roraima,361
Santa Catarina,4343
Sergipe,1970
São Paulo (state),35343
Tocantins,564
Unknown,≤100
