Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
75884689790,Colectivo de Abogados,Colectivo de Abogados,3963946,3
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,2761959,26
619776134722439,Secretaría Distrital de Salud,Secretaría distrital de Salud,1170100,39
101071764864119,Dulce Veneno,Dulce Veneno,1045055,2
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,970300,16
109799108388155,El Cuarto Poder,El Cuarto Poder,934694,2
251292808253299,Canadian College,Canadian College,910544,19
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,875164,25
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,840285,7
167878593236712,UNICEF en español,These ads ran without a disclaimer,749415,2
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,681235,2
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,411682,12
503621983303342,Oscar Mauricio Toro,Roger Velasquez Toro,307852,2
111136554742486,Karen Manrique,Durcom In SAS,306710,6
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,305440,2
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,265518,1
387621548286709,Gustavo Gallego,Gustavo Adolfo Gallego Aristizabal,247110,4
101883058962037,El Valle De Todos,Carlos Andres Lopez Dominguez,242265,7
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,226289,1
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,221357,1
605912556122758,Deiby Martinez Cortes,Deiby Martinez Cortes,218825,2
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,213106,2
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,198028,44
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,197874,4
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,189431,15
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,178694,2
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,178609,3
150902618269201,Corporación Interactuar,Corporación Interactuar,154868,1
1561180414017967,Juan Manuel Cortés,Juan Cortés,148939,1
106716825632419,Cali piensa en Grande,Cali piensa en Grande,132143,2
1383605158583178,Chicho Avanzando Ando,German Dario  Rodríguez Parro,123347,2
111009515199981,Juan Fernando Alvarez Méndez,Juan Fernando Alvarez Méndez,116518,2
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,110394,7
1165655170260613,Diana Rojas,Add Media,110134,2
1004865626202028,Jaime Peña Peñaranda,Joseph Ferney Galvis Gonzalez,106553,5
1586192348316443,Maicol Lopera Cardona,Maicol Lopera,98587,137
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,98542,8
416095065845681,Jorge Iván Ramírez Cadavid,Jorge Iván Ramírez Cadavid,94370,2
100232346317619,David Enrique Arango Quintana,David Enrique Arango Quintana,89098,10
190649367660431,Orlando Benítez,Orlando David Benitez Mora,88469,3
103848281985172,Mauricio Londoño,Mauricio Londoño,87830,2
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,87432,12
1581065862149234,Alcaldía de Tuluá John Jairo Gomez Aguirre,Alcaldía de Tuluá John Jairo Gomez Aguirre,85272,4
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,70222,8
131753023639902,Alfaro Aldemar,Aldemar Alfaro Rivero,68312,1
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,66499,1
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,57724,1
114317847146525,Alvaro Arias Velez,TORO DIGITAL,56328,3
598343456889649,Maximo Noriega R.,Maximo Noriega R.,54897,1
104969865721375,Profes.movimientociudadano,John Bazurto,53439,9
100119084876379,Lida Escobar,Lida Beatriz Escobar Leal,52992,2
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,52895,1
835710939898329,Paulina Aguinaga,Paulina Aguinaga,52504,3
113234113483957,Mauricio Muñoz,Eduer Mauricio Muñoz Noguera,51600,1
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,50124,4
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,49869,4
110260770340343,Leonardo Jácome,Leonardo Jácome,48882,4
179003239458192,Jorge Humberto Rangel,Jorge Rangel,47852,2
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,47221,7
1119413181474050,El Avispero Mov,Movilizatorio,47033,2
1622001728047397,Harman Alcalde,Harman Alcalde,45969,7
915743661945208,Alejandro Eder,Alejandro Eder,43176,15
175346789490397,Peyi Paternina,Peyi Paternina,39915,3
101772341304724,HUILA Digital,HUILA Digital,36490,9
106125295156311,Jose Elner Gonzalez,Jose Elner Gonzalez Azcarate,36357,1
580532502086324,Mujeres Que Crean Cmqc,Corporación para la vida Mujeres que crean,35978,3
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,35361,4
299469560099835,Alcaldía de Cali,Alcaldía de Cali,35220,1
309821816486487,Carlos Osorio,Carlos Osorio,34945,2
