Page ID,Page name,Disclaimer,Amount spent (MYR),Number of ads in Library
343347583411734,歡樂大東家,These ads ran without a disclaimer,1357,4
260612367434680,Lidah Hitam,Mohd Rais Bin Omar,868,6
693929714007978,Hj Nicholas Sylvester Muhammad Abdullah,Portal Mudah,724,3
135643903798815,Onn Hafiz Ghazi,Onn Hafiz Bin Ghazi,673,1
221159141657466,Newswav,Newswav - Malaysia Latest News,216,18
101193781637538,sumbangan.com,sumbangan.com,198,4
103627275288286,Lumi News Malaysia,These ads ran without a disclaimer,178,1
654227084641097,Datuk Dr. Zulkifli Mohamad al-Bakri,Datuk Dr. Zulkifli Mohamad al-Bakri,169,2
223180581163143,Jagdeep Singh Deo 'Serving the People',Usha A/p Balakrishnan,161,3
138361272876308,马华公会,马华公会,151,2
100310952939350,Stratcomm Perak,Stratcomm Perak,149,1
31373189944,Malaysiakini BM,FG Media Sdn Bhd,149,2
1501533313496059,Rojaklah.com,Rojaklah.com,148,17
103406462160763,Nat Market,VIDARA SDN BHD,145,9
87363369882,Sinar Harian,Sinar Harian,138,6
103164978195601,Fadzli Kamal,Fadzli Kamal,105,1
446127318757289,Sirap Limau,Sirap Limau,≤100,5
155707591143880,Prof. Dr Zainur Rashid Zainuddin,Yayasan Ikhlas,≤100,4
474963719253432,Yayasan Ikhlas,Yayasan Ikhlas,≤100,3
353040178697449,Tabung Pahlawan Veteran ATM,Tabung Pahlawan Veteran ATM,≤100,7
1423136211324341,南洋商报 Nanyang Siang Pau,南洋商报 Nanyang Siang Pau,≤100,3
1042959342452838,Abang Halil Abang Naili,Parti Amanah Negara,≤100,2
101330744782701,Muslim Al-Fateh,Muslim Al Fateh,≤100,3
401788663279891,Yayasan Sofa Negeri Sembilan,Yayasan Sofa,≤100,1
117300344947762,Teresa Kok,Teresa Kok,≤100,2
103722031884565,My Salam - Advanced Alternative Health Centre,Mohamad Zulfikhri Bin Abdul Latif,≤100,1
102563918896038,Perikatan Nasional for Malaysia,Perikatan Nasional for Malaysia,≤100,1
1762378314002420,LDP. Liberal Democratic Party,LDP. Liberal Democratic Party,≤100,1
663424353704332,sinarplus,SinarPlus,≤100,2
