Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,1169009,3
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1085028,14
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,752417,18
251292808253299,Canadian College,Canadian College,582606,20
314834029069255,Toño Rhenals,Toño Rhenals,537114,3
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,413877,7
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,399556,9
299469560099835,Alcaldía de Cali,Alcaldía de Cali,272844,8
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,245434,15
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,236974,23
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,228209,5
152939514772308,Elsa Noguera,Gobernación del Atlántico,184512,1
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,181395,6
167744296752102,José Luis Osorio,Sergio Andres Quintero Romero,175944,3
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,165391,2
1147318942107929,Todos Somos Una,DEBRAIN LLC,151497,6
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,147946,23
110578875070860,viveelmeta.com,Vive El Meta,137670,1
419817215217632,Tecnología y Servicios Electorales,Tecnología y Servicios electorales S.A.S,129690,3
796134277395174,Luis Francisco Ruiz Aguilar,Luis Francisco Ruiz Aguilar,125065,5
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,121904,12
157146724439549,Luis Bernardo Vélez,Martha Patricia Giraldo,120176,2
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,117725,1
2327643077472100,Instituto Educativo Digital,Instituto Educativo Digital,108965,3
102106249390475,Firmeza,Firmeza,100295,2
417060811811167,Juan David Duque García,Juan David Duque Garcia,95949,8
1581065862149234,Alcaldía de Tuluá John Jairo Gomez Aguirre,Alcaldía de Tuluá John Jairo Gomez Aguirre,95893,6
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,94807,4
1622001728047397,Harman Alcalde,Harman Alcalde,81932,11
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,77308,2
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,70771,11
105860962029722,medellinvuelveabrillar,Medellín Vuelve a Brillar,69519,2
104969865721375,Profes.movimientociudadano,John Bazurto,60999,9
101411538388741,Bayron Flórez Portilla,Deiner Mayoral,59152,6
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,55846,4
648195945371422,Fundación Hablemos,FUNDACIÓN HABLEMOS,48506,2
179003239458192,Jorge Humberto Rangel,Jorge Rangel,48099,3
201504926957834,Luis M. Carvajalino,Luis Manuel Carvajalino Quin,44491,5
103084375858203,Mi Campaña Aplicación,BJS inversiones,43655,9
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,41830,1
108875804858437,Antimilitantes,Antimilitantes,40100,8
106083021215996,Todos por Medellín,Todos por Medellín,36880,2
643513979193133,Unidos por Beatriz,Neuma,36144,6
103627111347496,Mario Romero,Mario Romero,35594,1
765302097170348,Línea Cero,Linea Cero,35014,7
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,33954,2
153803541354412,Unibán Fundación,Cristina Gómez Arenas,32969,7
110678160534214,Magde Mogollón,Magde Mogollón,32423,2
915743661945208,Alejandro Eder,Alejandro Eder,31724,8
832764363485573,Roberto Rodríguez Z.,Oscar Alexander Garcia Lopez,31619,1
1766366823576506,La Paz Querida,La Paz Querida,31475,1
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,30127,1
437833369757523,DB MEDIA,Diana Paola Bernal Rodriguez,29167,1
188371488749555,Mauro Marquez,Mauricio Marquez Valencia,27642,2
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,25969,14
1640791072871544,Fabián Rojas,Fabian Mauricio Rojas Garcia,25240,1
1823807254333065,Soy Más País,Soy Mas Pais,24894,5
407615769604377,Mutante,Fundación Mutante,24632,3
224116751044855,Fundación Carvajal,Fundación Carvajal,23847,1
1242864402475742,BC Noticias,Oscar Javiar Bayona Villada,23624,3
1623979207858057,Hanner Concejal,Hanner Concejal,23387,1
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,22418,2
789907401124930,Partido Humanista De Colombia,David Nassar Moor,21876,1
105068200842316,Edilberto Molina,Tuto Gonzalez,21424,2
2264189320285082,Juan Javier Baena,Juan Javier Baena,20684,1
172802309398509,European Jewish Congress,These ads ran without a disclaimer,20237,1
838927469815494,Diana Diago,Diana Marcela Diago,19909,3
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,19434,4
2158318667815480,Nancy Henao Ruiz,Nancy Concejal Verde,19430,2
108228068238348,Diego Caicedo,Diego Caicedo,18882,3
108459260282,Universidad La Gran Colombia,Universidad La Gran Colombia,17968,2
1431824383809561,Camilo Torres,Ivonne Mariana Torres Prada,16352,1
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,16271,4
107561914199103,Doctor Name,These ads ran without a disclaimer,15702,2
835710939898329,Paulina Aguinaga,Paulina Aguinaga,15485,5
114510821145145,Previred Popayán / Tarjeta Médica,Previred Tarjeta Médica,15313,3
387621548286709,Gustavo Gallego,Gustavo Adolfo Gallego Aristizabal,13414,1
466231057186743,Corporación Culturas Diversas,Corporación Culturas Diversas,12326,1
1715521208751997,Carlos Mario Farelo Daza,Carlos Mario Farelo Daza,11519,1
1379933302305788,Colegio Gimnasio Americano,Colegio Gimnasio Americano,11301,1
104947707728179,Personería Municipal Jamundí,Jorge Iván Mejía Gutiérrez,10769,1
1319410371405224,Marketing Político,Mauricio Florez-Morris,10641,1
101769386141297,Congreso Nacional de Actualización Tributaria y Laboral,Julian Chuchoque,10557,1
175346789490397,Peyi Paternina,Peyi Paternina,10553,1
237316706446146,Alianza Francesa de Pereira,Alianza Francesa de Pereira,10520,2
1314470175266037,Liderazgo politico,Mauricio Florez-Morris,10418,1
104401217909899,RoboForex,These ads ran without a disclaimer,10378,2
689470488084597,Joan Manuel,Andres Felipe Lopez Borja,9880,1
1106418176235331,Santi Perdomo,Santiago Perdomo Montoya,9816,1
2054210117946608,Jaime Cárdenas,Legado Agencia SAS,9683,1
119998605364692,Wilfredo Manuel Prado Chiran,Wilfredo Manuel Prado Chiran,9483,1
1150942755027141,MMconsultor,MMconsultores,9156,1
1832438050403942,Amin Losada,Ginna Tatiana Piragauta Guzman,8725,1
101772341304724,HUILA Digital,Jose Ricardo Parra Londoño,8510,1
106885082123856,Ingrid Galán,Ingrid Galán,7949,1
104237548662249,Centro de Emprendimiento Impúlsate,Sebastian Galeano,7603,1
