Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
122799741066892,National Youth Commission,National Youth Commission,20676,2
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,9714,9
333701057319933,MAYOR RAJIV ENAD,Rajiv Varron Enad,6141,8
1571061213111533,GlobeICON,Globe Telecom,3418,1
106621860996841,IOptions Ventures Corp.,iOptions Ventures Corp.,2925,2
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2509,1
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,2477,5
263574640376933,Philippine Legislators' Committee on Population and Development,PLCPD,1675,1
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,1628,5
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,1516,1
555503991321280,Geraldine Roman,Sulong Pilipinas,1514,1
100877355420271,One to Tree,One to Tree,1485,2
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,1303,3
100406438859954,Fight Illicit Trade,Fight Illicit Trade,1092,2
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1018,1
108155078312735,Councilor Carlo Mendoza,Jan Carlo Castro Mendoza,974,1
100170811672425,Kyusi,WFPH,957,9
257830240980106,Ronnie Dadivas,Roxas City United,861,2
495629064258114,Lolita Karen Javier,Amor U. Nacional,781,1
223618785182273,Pilipinas,WFPH,777,7
154386154617,WWF-Philippines,WWF-Philippines,768,3
113367537918249,Mayor Chao-ig Malannag,Menchie Tabcao Kinao,655,6
186667502068528,Larry De Costa,WFPH,640,6
163550757135020,News5,News5,639,3
1400141540285408,Paolo Ortega -Paower,Paolo Ortega -Paower,613,2
110985836193,Loren Legarda,Clutch Media,607,1
150375428333135,"Office of the Presidential Adviser on Peace, Reconciliation and Unity",Office of the Presidential Adviser on the Peace Process (OPAPP),582,3
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,545,5
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,541,1
100668628818013,Bim Ignacio,Ma Angela Escalona Ignacio,530,1
705660422953865,About Metro Pacific,WFPH,529,6
207494196545897,"San Anselmo Publications, Inc.",Eldrige Marvin Bihis Aceron,508,3
100305568984268,EdukNaman,Philippine Business for Education,436,2
104736895310671,Danny A. Domingo,Capino Advocates for Digital Media Consultancy,434,1
105969951219886,Sibika.ph,Philippine Business for Education,412,2
476794459408941,Pinas Forward PH,Pinas Forward PH,406,2
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,405,1
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,402,1
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",399,1
106467400810139,Sol Aragones,Alagang Sol Aragones On The Gob,395,1
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,395,1
147975588597216,Stratbase,Stratbase,377,1
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Tyrone Joy Galasinao Dagdag,354,2
1452648134951782,Local Government Unit of Solano,Tyrone Joy Galasinao Dagdag,348,2
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,343,6
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,341,2
100613639077658,Councilor Jomil Serna,Friends and Supporters of Jomil Serna,340,1
1714745698802895,Celso Lobregat,Celso Lorenza Lobregat Iii,329,1
101904274872804,BIR Revenue District Office 043 - Pasig City,These ads ran without a disclaimer,328,2
106352075165169,e-Boto,e-Boto,316,3
111518131388232,CharityPhilippines.org,CharityPhilippines.Org,290,1
290009901573686,SK Federation of Pagbilao,Josie Irma Roqueza Luce,287,1
492984144218541,Morning Worship Moment,These ads ran without a disclaimer,279,1
110021974112031,Harold David Butardo,Harold David Butardo,275,1
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,266,1
107562098357123,Councilor Efren Abad De Vera Sr.,Kane Zyril Rayat Bernardino,248,1
100350859238580,Mayor Jassie Tañala,Amor U. Nacional,228,1
100356406226660,Chary Nisce,Chary Nisce,226,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,224,2
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,222,1
106066225014933,Board Member Dindo V. Dysico,Ferdinand Villaruz Dysico,209,1
116877730169772,Atty. Ana Alvarez,Jan Ione Royo Salveron,208,2
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,204,1
100313215919594,Konsehal Nikki Ayuban,Patrick Lim Ayuban,202,1
105526014771322,"Jamail ""Atty. Jam"" Macla","Jamail ""Atty. Jam"" Macla",201,1
105619205369684,Congresswoman Ching Bernos,Gene Lloyd Villarta Torres,200,1
675526249465359,Rolando A. UY,Jerome L. Jungco,184,1
1424468067858949,Vice Justin Gatuslao,Justin Dominic Silos Gatuslao,176,1
104894502421974,PH Biz Forum,The Message Booster Enterprise,176,3
103415108726472,Pareng Mike Yatco,Michael Gerard Thomas P. Yatco,170,1
1706379116093495,Councilor Michael Roxas Dy,Michael Roxas Dy,165,1
108276595097870,Neptali Bacuso Camsol,Jonathan Malinias Camsol,155,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,153,1
225822810955433,Bangsamoro News,Bangsamoro News,141,1
156752721080952,Sonny Angara,Sonny Angara,140,1
100100005165556,ALERTayo 2022,"IDEALS, Inc.",126,1
2526565254236651,SPM Gian Crisostomo,SPM Gian Crisostomo,123,3
103152762100656,Mark Cojuangco,Footsteps Digital Advertising,119,1
