Location name,Amount spent (EUR)
Attica (region),2087
Central Greece (region),148
Central Macedonia,836
Crete,248
Eastern Macedonia and Thrace,213
Epirus (region),132
Ionian Islands (region),102
Northern Aegean,≤100
Peloponnese (region),269
Southern Aegean,135
Thessaly,172
Unknown,≤100
Western Greece,222
Western Macedonia,≤100
