Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,1332357,18
325540631525675,En La Tecla,En la Tecla,1311905,12
102266292553995,Sucia Política,Diego Ricardo Ramírez,1292456,11
150229055012487,UNICEF Paraguay,UNICEF Paraguay,1076867,2
241512319274531,Sixto Pereira,Sixto Pereira,717012,6
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,668024,9
196599783696918,Efrain Alegre,Efrain Alegre,618515,6
100566575581065,Ramón Montanía,Ramón Montania Fernandez,387994,2
102963512483270,PyElige,PY Elige,368960,4
102467002671611,Jorge Heisecke,Jorge Heisecke,262611,2
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,260076,11
103771265752808,Vysokolán,Stephan Vysokolán,256223,1
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,153734,2
107558844100122,Pastor Filártiga,Pastor Filártiga,153540,2
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,151659,3
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,128166,4
2013186305564108,Ing.Alvarenga Diputado 2023,Julio Cesar Alvarenga Rodriguez,106920,3
1856745507987901,Dr. Guillermo Rodriguez Duré,Douglas Mateus Hendges,106101,2
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,96849,10
517426394969535,Ricardo Canese,Ricardo Canese,87959,4
1151984808290856,Hugo Portillo,Hugo Portillo,84891,4
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,74165,4
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,65639,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,65139,4
455228041179710,Codehupy,Codehupy,58337,1
103759862278474,Victor Miranda Py,Clicnovo,57028,2
116518228011558,jokergroover,These ads ran without a disclaimer,56408,1
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,50088,7
102940895895901,Victor Herreros Gimenez,Victor Herreros,49499,2
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,49288,1
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,48254,2
153958777947957,Paulo Reichardt,Paulo Reichardt,45672,2
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,42963,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,40286,2
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,36603,1
1510805942583059,Norma Zarate de Monges,Norma Zarate,36055,1
507563776337962,Italo Da Rosa,Kinter Fleitas,24885,1
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,23388,1
1614185262209913,Noelia Lambaré Concejal Departamental,Partido de la Participación Ciudadana,23193,1
101589739286507,Óscar González Senador,Maria Alejandra Correa Miño,22790,2
102443492579504,Elvio Caballero.,Elvio Caballero.,21852,1
108839041769929,José López 2023,Hugo Alfonso Aquino Diaz,20724,2
105704565507675,Andrés Fernández Concejal Dptal.,Cristhian Isaac Fretez Caceres,19720,1
108824810612735,Ing. Jorge Palazón,Jorge Palazon,19685,1
103429818624929,Edu Garay,Eduardo Garay,18731,1
