Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
231350380299380,Las Últimas Noticias (LUN),Las Últimas Noticias (LUN),422462,12
103527991214141,Cero DICOM,Cero Dicom,223846,7
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,220063,5
228557190541436,BancoEstado,BancoEstado,138652,26
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,114585,12
1548643738480723,Asistencia Deudores,Asistencia Deudores,111291,2
105798328215264,Asistencia Familia,Asistencia Familia,102115,6
386423238164424,Enel Chile,Enel Chile,69610,1
184559421980613,Vlado Mirosevic,Vlado Mirosevic,65734,3
256214294989170,DaleProfe,daleProfe,63973,75
117752777993026,Economía y Finanzas para Todos,Economía y Finanzas para Todos,61582,4
105216321995280,Pivotes_cl,Fundación Pivotes,54511,7
106037731330237,CentroAvance,Centro Avance,50503,9
1595598017161489,Völka Chokolade,These ads ran without a disclaimer,48440,1
221901754840837,Acciona.Chile,ACCIONA Chile,46570,15
1409821842658101,Merlín Research,Merlín Research,41590,1
756450494522524,Andrés Jouannet Diputado,Andrés Jouannet,40082,7
179469489118356,UDLA Chile,UDLA Chile,39167,4
257465991058055,El Periodista,elperiodista.cl,36074,4
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,34470,2
211676538936148,Fundación Reforestemos,Fundación Reforestemos,33618,2
108834425593018,Mujer Siembra Seguro,Mujer Siembra Seguro,32698,14
410608772316031,UNICEF Chile,These ads ran without a disclaimer,32065,1
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29998,1
112089607203762,Consejo del Salmón,Consejo del Salmón,28057,4
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,27930,16
172277313691851,Chile Liberal,Chile Liberal,25652,2
386634201382499,Marco Enriquez-Ominami,Marco Enríquez-Ominami,25562,3
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,24616,11
113838817025219,Coperiodistas,Coperiodistas,22510,4
761606963919174,Somos Aclara,Somos Aclara,21747,4
2241627812774263,Felipe Cruz - Concejal de Recoleta,Felipe Cruz - Concejal de Recoleta,21628,1
113194374358815,Compromiso Minero Chile,Compromiso Minero,20707,3
181189911970230,Alberto Undurraga V,Alberto Undurraga V,20393,2
104923331929196,Enciclopedia Bío-Bío,Enciclopedia Bío Bío,20041,5
103135519746590,Mall Curicó,These ads ran without a disclaimer,19301,1
104487498154013,Agenda Transparencia,Agenda Transparencia,19239,5
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,18234,1
110835964029132,Var Constitucional,Var Constitucional,18086,2
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,17844,10
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,16834,1
100975964813324,No+desempleo,No más Desempleo,16834,3
295886120554128,Polpaico,Cemento Polpaico SA,15337,3
101248676163115,Asociación Comunal La Higuera,Asociación Comunal La Higuera,13628,6
1101427233255754,Christopher White,Christopher White Bahamondes,12150,22
198921630648476,Vidrios Lirquén,Vidrios Lirquen,12134,1
200033693376679,Norte Verde,Inmobiliaria Norte Verde Spa,11800,2
231952623614906,Daniel Melo Diputado,Diputado Daniel Melo,11382,1
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,11369,1
350025708997760,Minera Vizcachitas,Minera Vizcachitas,11251,9
154785904692548,SalmonChile,SalmonChile,11223,5
104857081932390,Paulina Vodanovic,Paulina Vodanovic,10601,10
102019462029011,V más V,V más V,10437,3
212862908741975,Acoger,These ads ran without a disclaimer,10417,1
104224427947088,Circula el Plástico,Metrix,10044,3
103463095024719,Curiocity,Curiocíty,9620,1
358212417554442,Fisiología del Ejercicio,These ads ran without a disclaimer,8579,1
110298075136183,Cultura Previsional Chile,Servicios Audiovisualea Sofan SpA,8549,6
116640121351503,Tu Espacio Extra Mini Bodegas,These ads ran without a disclaimer,8534,1
