Location name,Amount spent (EUR)
Aveiro District,144
Azores,≤100
Beja District,≤100
Braga District,208
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,≤100
Faro District,118
Guarda District,≤100
Leiria District,106
Lisbon District,626
Madeira,≤100
Portalegre District,≤100
Porto District,463
Santarém District,≤100
Setúbal District,234
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
