Location name,Amount spent (USD)
Bocas del Toro Province,≤100
Chiriquí Province,434
Coclé Province,184
Colón Province,205
Darién Province,≤100
Herrera Province,111
Kuna de Madugandí,≤100
Kuna de Wargandí,≤100
Los Santos Province,≤100
Panamá Province,6220
San Blas,≤100
Unknown,≤100
Veraguas Province,141
