Location name,Amount spent (EUR)
Alytus County,381
Kaunas County,1357
Klaipėda County,836
Marijampolė County,146
Panevėžys County,199
Tauragė County,≤100
Telšiai County,216
Unknown,≤100
Utena County,237
Vilnius County,2944
Šiauliai County,439
