Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
108136530968730,おねがい社長！,These ads ran without a disclaimer,175287,6
1904070096535109,スマート選挙,株式会社センキョ,99397,30
475681929154100,国連UNHCR協会,国連UNHCR協会,50450,19
390066501056164,freee会計,These ads ran without a disclaimer,36506,1
684161888345926,西日本新聞me,西日本新聞me,28120,30
103307385856246,美容Lab,These ads ran without a disclaimer,27966,1
107746140945954,ivy.________,These ads ran without a disclaimer,22381,5
168191243202719,ドットジェイピー,NPO法人ドットジェイピー,20214,6
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,16369,3
100577859467667,大阪経済大学・社会連携,大阪経済大学・社会連携,10673,3
633030123480159,グッドライフアワード,グッドライフアワード事務局,9458,2
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,7824,4
110302617966089,かのう陽之助,かのう陽之助,7115,1
104726465759492,女性首長によるびじょん ネットワーク（通称びじょネット）,These ads ran without a disclaimer,6977,2
107624528747795,パルクール鬼ごっこ,These ads ran without a disclaimer,6560,1
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,6337,2
101111389520051,極セレクト,These ads ran without a disclaimer,6160,1
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,5790,1
102468941548369,宮城県民共済,宮城県民共済,5276,3
103400344869094,大磯・二宮 なかよしテレビ,藤川忠彦,4937,4
101137629160129,厚生労働省広島労働局,株式会社東京リーガルマインド　広島本校,3830,1
105253475603201,国学院大学北海道短期大学部,国学院大学北海道短期大学部,3266,2
104722512103942,lymph_icaa,lymph_icaa,2529,2
281777375260988,オッズパーク,These ads ran without a disclaimer,2247,1
236792844915124,Symview-シムビュー,These ads ran without a disclaimer,2108,1
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,2026,2
110956371711998,たった3ヶ月でキャッシュフローが劇的改善,These ads ran without a disclaimer,1764,1
1850490095242229,武田塾 クルイトグループ,These ads ran without a disclaimer,1499,6
202026293187145,鯖江市地域活性化プランコンテスト,特定非営利活動法人エル・コミュニティ,1395,2
104533215755145,ZOE_Japan,ZOE Japan,1263,2
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,1117,1
104366422065589,参政党〈公認〉埼玉支部,参政党埼玉,1115,1
118265307941993,大森ひこいち（大森彦一）おしの再起動！,大森ひこいち,1051,2
104480918173191,かず｜慶應卒起業家,These ads ran without a disclaimer,1048,1
101987945137977,オフィスステーションPro,These ads ran without a disclaimer,1015,1
108357291952297,医療従事者向けセミナー事務局,These ads ran without a disclaimer,985,1
107668295076250,gardensgarden_munakata,These ads ran without a disclaimer,975,1
1671853216366712,東こう史ひろ,東こう史ひろ,778,1
146709162183685,くすのき　りえこ,藤川忠彦,766,1
104331362680222,都知事杯オープンデータ・ハッカソン 事務局,These ads ran without a disclaimer,751,1
110256441562343,Buzz_channel,These ads ran without a disclaimer,736,1
103497027790225,Fonos,These ads ran without a disclaimer,722,2
1566073946957306,衆議院議員 さかい学 （横浜市戸塚区・泉区・瀬谷区）,自由民主党神奈川県第五選挙区支部（衆議院議員さかい学事務所）,517,1
185422931575190,東京カメラ部,These ads ran without a disclaimer,470,1
110969055330312,Dinosaur Fight speak,These ads ran without a disclaimer,397,1
110748762013218,Dots by Dot Glamping Suite,These ads ran without a disclaimer,349,1
108805541404148,NAGA KNOCK,These ads ran without a disclaimer,307,2
1272244426230126,あべてつみ後援会,あべてつみ後援会,290,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,285,1
523125854849894,優法大塚,These ads ran without a disclaimer,280,2
103835257924319,Visit Chiyoda - 體驗東京之心,These ads ran without a disclaimer,242,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,209,1
155737311891020,仙台弁護士会　広報,仙台弁護士会,160,1
2287688728113807,T-Factory,These ads ran without a disclaimer,145,1
