Location name,Amount spent (EUR)
Harju County,3386
Hiiu County,≤100
Ida-Viru County,350
Järva County,147
Jõgeva County,120
Lääne County,141
Lääne-Viru County,248
Pärnu County,275
Põlva County,111
Rapla County,167
Saare County,169
Tartu County,1140
Unknown,≤100
Valga County,116
Viljandi County,153
Võru County,166
