Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
939050246112788,Facebook Public Affairs,Meta,17808,41
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,4923,22
95938536190,Shoppers Drug Mart,Shoppers Drug Mart,2802,8
104386908631938,Pathways Alliance,Pathways Alliance,2696,6
5794733873,David Suzuki Foundation,David Suzuki Foundation,2158,61
230448456985193,Elections Ontario,Elections Ontario,2016,14
261752512263,Canadian Red Cross,Canadian Red Cross,1677,18
103515052825913,Today News,These ads ran without a disclaimer,1319,1
367773226675582,The Home Depot,The Home Depot,1135,5
9333642607,TELUS,TELUS,1068,5
121222984568561,Amnesty International Canada,Amnesty International Canada,1010,76
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,821,7
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,809,86
115835521825983,UNHCR Canada,UNHCR Canada,773,74
154462904588700,Enbridge Gas,Enbridge Gas,771,68
113297740077607,Canadian Energy Centre,Canadian Energy Centre,770,91
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,713,52
139449499417715,Pharmaprix,Pharmaprix,700,8
103947395932025,mstrishaaa,mstrishaaa,696,4
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,694,56
292744507509060,Karen McCrimmon,the CFO for the Karen McCrimmon campaign,683,10
106917558391358,Alliance nouvelles voies,Pathways Alliance,683,2
180862678644381,Ontario NDP,Ontario NDP,651,62
185083894875909,Pathways to Education Canada / Passeport pour ma réussite Canada,Pathways to Education Canada,634,25
177004795666755,Manitoba Government,Manitoba Government,627,33
281999881613,World Vision Canada,World Vision Canada,614,9
1097840090260804,National Police Federation,National Police Federation,548,47
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,498,28
107385241806,Plan International Canada,Plan International Canada,487,41
504061526642471,Ontario Power Generation,Ontario Power Generation,456,4
203485052997041,Hospital Employees' Union,Hospital Employees' Union,446,12
104853517861788,Surrey’s Say on Policing,National Police Federation,444,3
453724058039992,viaSport British Columbia,viaSport British Columbia,439,30
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),438,2
26394435211,Canadian Cancer Society,Canadian Cancer Society,438,5
107522322380767,Elliot Weinstein for Calgary Heritage,Elliot Weinstein's Campaign for Calgary Heritage,419,40
202220023130891,Bell Canada,Bell Canada,414,4
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,398,77
9226212436,SaskPower,SaskPower,393,7
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,378,60
123235041462,The Fraser Institute,Fraser Institute,370,26
101347089679547,Andrea Hazell,Andrea Hazell Campaign,370,8
186266941387011,BMO Financial Group,BMO Financial Group,359,1
31912359596,University of Saskatchewan,University of Saskatchewan,353,13
1533253713597302,Elisabeth Léger,Elisabeth Léger,340,4
35715544220,Stand.earth,Stand.earth,335,16
612093308848274,Port of Vancouver,Vancouver Fraser Port Authority,335,3
114943114838621,Fuel Forward,Canadian Fuels Association,329,38
143249880633,World Animal Protection Canada,World Animal Protection Canada,310,20
19750184960,Greenpeace Canada,Greenpeace Canada,309,61
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,301,8
114849617772737,Care2 Canada,Press Pause Collective,300,4
107756318982458,Sean Webster,Kanata-Carleton PC Riding Association,286,12
152467601467262,BMO Groupe financier,BMO Groupe financier,279,6
168617319831578,Nature Canada,Nature Canada,260,3
2112106495731697,Wild First,Canadian Coastal Research Society,259,1
107151709065261,Gary Crawford,Gary Crawford Scarborough—Guildwood PC Campaign,259,14
633812813408377,Elections Canada,Elections Canada,255,7
222322717930469,Government of New Brunswick,Government of New Brunswick,254,2
405377872902754,Canada Action,Canada Action,251,20
153447518036926,Kiehl's,These ads ran without a disclaimer,251,1
10633250963,Save the Children Canada,Save the Children Canada,239,17
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,216,5
111445461983038,Twila Grosse - PC Candidate for Preston,Twila Grosse PC Campaign for Preston,214,3
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,186,3
52543970197,Environmental Defence Canada,Environmental Defence,179,6
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,172,46
7522587804,Green Party of Ontario,Green Party of Ontario,171,7
985797494956599,The News Forum,The News Forum,166,21
159713615718,WWF-Canada,WWF-Canada,164,10
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,162,10
106360778489053,Fuelling Canada,Canadian Gas Association,160,58
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,159,9
142580569097102,Ontario Liberal Party / Parti Libéral de l'Ontario,Ontario Liberal Party / Parti Libéral de l'Ontario,159,19
100999094747422,Land Needs Guardians,Land Needs Guardians,158,4
121127820923190,The Canada Africa Growth Coalition,The Canada Africa Growth Coalition,150,5
200217723858499,Tony Wakeham,"Tony Wakeham, MHA for Stephenville - Port au Port",149,11
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,148,2
247550302115830,Elections Saskatchewan,Elections Saskatchewan,138,2
106764462731658,Honest Reporting Canada,Honest Reporting Canada,133,11
14742445214,BC Green Party,BC Green Party,133,36
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,129,2
169042736456594,All Out,ConnectAd,127,25
