Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
14095969045,Fremskrittspartiet,Fremskrittspartiet,19838,8
322525743444,Get Inspired,These ads ran without a disclaimer,4555,11
135843375926,UNICEF Norge,UNICEF Norge,4170,24
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,3799,59
111345183340,Fagforbundet,Fagforbundet,3479,6
203067569732001,Fellesforbundet,Fellesforbundet,3291,48
10953652930,Høyre,Høyre,2080,44
117726821605303,PBL,PBL,1814,40
275389322558295,LOs sommerpatrulje,LO,1703,4
371106536283235,DAG OG TID,Dag og Tid AS,1492,6
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1476,26
102264419459588,Akershus Høyre,Akershus Høyre,1439,5
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1285,42
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,1019,1
198748346812235,Drammen Venstre,Drammen Venstre,876,19
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,834,1
151608890040,Innlandet FrP,Innlandet FrP,796,2
110628757129572,LO Vestfold og Telemark,LO,724,8
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,717,4
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,571,1
226417544192807,Tankesmien Agenda,Tankesmien Agenda,565,4
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,560,1
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,513,9
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,512,7
101988883195978,Sandnes Høyre,Sandnes Høyre,508,1
110023678604857,Asker Venstre,Asker Venstre,502,13
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,474,9
132368899297,Framtiden i våre hender,Framtiden i våre hender,460,1
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,442,8
189828081044593,MS-forbundet i Norge,Ms-forbundet,434,11
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,419,2
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,391,14
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,383,2
249604098385716,Stortingsrepresentant Erlend Wiborg,Stortingsrepresentant Erlend Wiborg,377,2
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,373,6
100231879042950,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,362,2
148389115200561,Kristiansand Venstre,Kristiansand Venstre,349,4
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trondheim Arbeiderparti,332,2
20468812735,LO,LO,331,3
131631106897687,Øygarden FrP,Øygarden FrP,316,13
711789545902081,Marit Vea,Oslo Venstre,295,9
153402168051875,Bergen Senterparti,Bergen Senterparti,294,6
187160647980979,Troms og Finnmark Høyre,Troms og Finnmark Høyre,293,6
176175415825122,apotek.no,Apotekforeningen,269,19
329215143807272,Trondheim Høyre,Trondheim Høyre,262,1
117840771633607,Nittedal FrP,Fremskrittspartiet,254,6
60540214886,Lederne,These ads ran without a disclaimer,252,2
125185750841432,LO Møre og Romsdal,LO,251,3
