Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
117914038333112,自由民主党 大阪府支部連合会,自民党大阪府連,661451,2
197770137236410,日本維新の会,日本維新の会,644604,155
116754254661229,大阪市選挙管理委員会,大阪市選挙管理委員会,164237,2
1904070096535109,スマート選挙,株式会社センキョ,117634,37
105839479114586,栃木県選挙管理委員会,栃木県選挙管理委員会,83201,2
684161888345926,西日本新聞me,西日本新聞me,71883,36
819272734776033,兵庫県選挙管理委員会,兵庫県選挙管理委員会,61680,7
104037359317288,公明党 城東支部,株式会社サーカス,52025,14
101060982860934,福岡県選挙管理委員会,福岡県選挙管理委員会,50474,7
115001374867292,福井県選挙管理委員会事務局,福井県選挙管理委員会,44505,3
109928068682116,長野県選挙管理委員会,長野県選挙管理委員会,43544,6
275005077647370,愛媛県選挙管理委員会,愛媛県選挙管理委員会,42897,2
108971153774431,品川区議会自民党,株式会社マイム,41842,12
475681929154100,国連UNHCR協会,国連UNHCR協会,39382,14
113108765021262,広島県議会議員一般選挙2023,Reika Tanabe,38123,12
447999132423783,千葉県選挙管理委員会,千葉県選挙管理委員会,35993,1
113041875048507,山形県選挙管理委員会事務局,山形県選挙管理委員会事務局,31446,2
112250785160571,佐賀県議会議員選挙2023,佐賀県選挙管理委員会,31165,2
651801698258818,NewsTV,NewsTV,30625,6
100514849660851,三重県選挙管理委員会,三重県選挙管理委員会,28887,1
1886360704784999,秋田県選挙管理委員会事務局,秋田県選挙管理委員会事務局,25324,4
232686866917435,Mielka,特定非営利活動法人Mielka,22617,6
106489258987363,名古屋市・愛知県議会議員選挙啓発アカウント,名古屋市選挙管理委員会事務局,20356,2
115411928125206,群馬県選挙管理委員会,市川結衣那,20205,1
102621342802413,野沢なな＠練馬区議会議員広報,秀輔 小泉,19587,2
100789405705259,神奈川県選挙管理委員会,株式会社旭広告社,17463,28
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,16706,11
428707860616752,文京区議会議員えびさわけいこ,えびさわけいこ事務所,15304,4
113636431681669,千葉市・区選挙管理委員会,千葉市・区選挙管理委員会,14330,1
1108998585837540,香川県選挙管理委員会,香川県選挙管理委員会,12541,2
105817000162440,大分県選挙管理委員会,大分県選挙管理委員会,12528,5
104480918173191,かず｜慶應卒起業家,These ads ran without a disclaimer,12212,2
103914976352692,選挙ドットコム,イチニ株式会社,10911,2
112647271461061,えりアルフィヤ,自由民主党 千葉県第五選挙区支部,10594,2
121375287542489,福岡市選挙管理委員会事務局,福岡市選挙管理委員会事務局,10323,1
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,7717,1
853050658125901,マイリノ,These ads ran without a disclaimer,7266,1
102472395559716,長崎県選挙管理委員会,長崎県選挙管理委員会,6782,2
103539489311087,シボヘールゴールド_pr,These ads ran without a disclaimer,6742,1
103921962501743,こまざき美紀,こまざき美紀,6652,10
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,6612,4
102468941548369,宮城県民共済,宮城県民共済,6584,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,6057,2
302301300452310,馬場ちから後援会,馬場ちから後援会,5708,2
389648674469588,鹿児島県選挙管理委員会,鹿児島県選挙管理委員会,5310,2
468149989932273,島根県選挙管理委員会,株式会社リステップ,4955,2
1859782074265187,小林ひとし-葛飾区議会議員,Hitoshi Kobayashi,4292,3
105053475364401,Office True,濱田彩,3729,1
104837455833648,Issues_ad,株式会社issues,3346,6
123217824515511,牛見 航  /  山口県議会へ,Wataru Ushimi,2832,1
256504371891671,the-issues.jp,株式会社issues,2655,8
120885054247021,しばた正洋,しばた 正洋,2465,2
126704147416680,株式会社ストライク,These ads ran without a disclaimer,2452,2
100279419417369,和歌山県選挙管理委員会事務局,入江基旭,2311,10
500292940346743,アジェンダノート（Agenda note）,These ads ran without a disclaimer,2218,1
106336127638471,物件情報,These ads ran without a disclaimer,2209,3
103012319304529,市橋 ひろし,市橋 ひろし,2124,2
104533215755145,ZOE_Japan,ZOE Japan,1660,3
109760801771369,橋本 みきひこ,橋本 みきひこ,1384,1
105458429152816,清水直幸後援会｜清水直幸とよいまちを子どもにわたす会,Ryo Shimizu,1368,1
108491485442354,下川たかひこ後援会,下川たかひこ後援会,1360,4
547986165247623,NPO法人 多民族共生人権教育センター,NPO法人 多民族共生人権教育センター,1326,1
111162221891222,参政党 / 片桐きよみ（きよみん）,参政党 北海道連支部,1139,1
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,1126,1
189704924552265,井林たつのり（衆議院議員）,Tatsunori Ibayashi,1085,1
341085439782585,富田けんじ（立憲民主党＠練馬）,Kenji Tomita,1054,1
107034045661284,Innocent,These ads ran without a disclaimer,802,1
1671853216366712,東こう史ひろ,東猴史紘,792,1
459475284564887,品川区議会議員　西村なおこ,品川区議会議員　西村なおこ,593,1
1589376521307736,飯田まさなり／平塚市食育推進会議委員,飯田まさなり／平塚市食育推進会議委員,523,1
333132350224969,わたなべひろとしを応援する東京都中央区区民の会,Joichi Saito,513,1
286961748136968,目黒区議会議員　河野陽子,Yoko Kono,497,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,497,1
103139519393659,高際みゆき｜初の女性区長と豊島を高める会,初の女性区長と豊島を高める会,471,1
259163764160829,FoE Japan,FoE Japan,469,3
115247946520017,電波オークションを実現する会,Mitsumasa Kato,460,1
188722647832348,楽器可デザイナーズマンション ミュージション,These ads ran without a disclaimer,398,1
159524317403692,気候ネットワーク（Kiko Network）,気候ネットワーク,345,4
385337058215654,大田区議会議員 伊佐治 剛,Go Isaji,313,1
108358524677345,畫啦啦少兒美術,These ads ran without a disclaimer,266,1
106709578499058,yoko_energy,These ads ran without a disclaimer,241,1
676655469036670,松下政経塾,松下政経塾,234,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,213,1
175812309668726,リスジョブ,These ads ran without a disclaimer,193,1
498506186984315,多摩市議会議員・藤條たかゆき,Takayuki Tojo,152,1
115997714761143,No Name No Face,These ads ran without a disclaimer,133,1
698535673570347,しばた正人 プロジェクト,These ads ran without a disclaimer,128,1
843900165658829,신세계푸드,These ads ran without a disclaimer,122,1
1607696895913679,日経プラス９サタデー　ニュースの疑問,Takamasa Kikawa,114,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,104,1
783375561710417,ママ先生のやさしい医学,These ads ran without a disclaimer,≤100,1
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100,3
