Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,40418,44
206273352289,ADRA CZ,"ADRA, o.p.s.",27235,31
102389958091735,Generál Pavel,Petr Pavel,26925,12
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,20624,29
214827221987263,Andrej Babiš,ANO,17778,1
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",11295,65
287724754662359,HateFree Culture,HateFree Culture,9934,2
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,6455,4
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,6001,19
120461304659141,O2 CZ,O2 Czech republic,4322,2
197010357446014,Ondřej Prokop,Ondrej Prokop,4027,4
1432139953751418,Josef Středula,Josef Středula,3732,3
120343698070515,Liberální institut,Liberální institut,3630,1
295889117124834,Tipsport,Tipsport,3586,2
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,3405,13
1469427909957890,Reportér magazín,Reportér magazín,3152,11
108726857444837,České zájmy v EU,DFMG,2573,8
106008800769282,KHNP,Bistro Social s.r.o.,2551,1
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,2214,10
1934837773438430,Pavel Fischer,Pavel Fischer,2201,2
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,2068,14
384187235387895,Alena Schillerová,ANO,2062,1
424114981002397,Český rozhlas Plus,Český rozhlas,1910,33
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,1840,34
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,1818,9
137301989386,Aktuálně.cz,Aktuálně.cz,1518,13
102907672280977,Co bude dál?_________,NFSix.org,1512,13
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1470,5
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1448,9
123858471641,iROZHLAS.cz,Český rozhlas,1389,3
1956144064659620,BlueTV,Aliance pro budoucnost,1386,1
101288484695293,Evropská soda,DFMG,1252,4
52479821102,Týdeník Respekt,Týdeník Respekt,1204,9
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,1145,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",916,11
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,848,2
356451014434612,Marian Jurečka,KDU-ČSL,845,6
202451429883,Novinky.cz,Borgis a. s.,794,2
578342809023884,Jsme fér,Prague Pride,788,2
237807982942923,Pěvecké sdružení Campanula Jihlava,Pěvecké sdružení Campanula Jihlava,753,1
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,745,1
112174584650686,Pavel Hájek • STAN,Starostové a nezávislí,712,1
139379141293,Paměť národa,"Post Bellum, z.ú.",678,1
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,657,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,642,3
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,581,2
711658465662315,XTV,XTV,581,2
109323929038,Česká pirátská strana,Česká pirátská strana,565,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,562,5
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",543,4
194467420912201,Já volím děti,Já volím děti,465,11
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,463,3
178362315106,European Parliament,European Parliament,438,7
158739964797781,Krásné Letňany,Aliance pro budoucnost,437,1
164815317047040,Jan Bureš,Jan Bureš,412,1
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",387,12
523450094407778,Marek Ženíšek,TOP 09,372,1
107563435940797,Skanska v ČR a SR,Skanska,369,3
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,367,3
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,343,2
251656685576,KDU-ČSL,KDU-ČSL,324,1
609246842426009,Rekonstrukce státu,Rekonstrukce státu,308,5
400479656748554,Ivan Bartoš,Česká pirátská strana\t,285,1
100307671455380,Pražská Drbna,Pražská Drbna,276,1
2156599824411421,"Vojtěch Kos, starosta Prahy 12",Vojtěch Kos,265,1
113437470509035,Za normální svět,Karel Halačka,252,3
1483237748591093,Festival svobody,Festival svobody,252,1
460558621177512,Zálohujme.cz,Zálohujme,243,1
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",241,1
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,237,5
100713699374019,Richard Brabec,Richard Brabec,232,1
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,222,3
310340246475353,Nové Boleslavsko,Nadační fond ŠKODA AUTO,213,2
101954531415600,Lukáš Vlček • STAN,Starostové a nezávislí,206,1
129090553792481,Central Group,CENTRAL GROUP a.s.,199,1
203833483473,Deník Referendum,Denik Referendum,191,3
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,184,4
110208494972750,"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",KDU-ČSL,176,5
378827025796132,Peak.cz,Peak.cz,169,9
1488001698123402,Tomáš Kaštovský,Tomáš Kaštovský,168,6
730141167045202,Brumlovka,Passerinvest Group,164,1
110956868499445,Andrej Babiš premiérem,Karel Halačka,160,1
115057090399425,Jakub Michálek - poslanec,Česká pirátská strana,160,1
104213174588596,"Petr Krmela, zastupitel města Zábřeh a Olomouckého kraje",Petr Krmela,158,1
124212050978293,Kverulant org,Kverulant org,150,1
145522932180283,Masarykova demokratická akademie,"Masarykova demokratická akademie, z. s.",148,12
284944781875,EURACTIV.cz,EURACTIV.cz,143,5
40583438943,NESEHNUTÍ,NESEHNUTÍ,133,1
114216794363739,Žijeme Pardubice,ProPce21,118,1
321762510282,Michal Kučera,Michal Kučera,116,4
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,114,8
421423394666782,Aleš Dufek,KDU-ČSL,112,4
690369544383065,Vodňany 2022,Jan Kalianko,109,1
103123001340222,Jiří Hlavenka,"Jiří Hlavenka, radní Jihomoravského kraje",108,1
105998488267274,Robert Teleky,KDU-ČSL,106,4
112503423634725,Josef Bazala,KDU-ČSL,105,2
2106629662903134,Brno Brňankám a Brňanům,Tom Ulrich,104,1
539961099685892,Piráti Uherské Hradiště,Jakub Grós,104,1
171936526824,EKONOM.cz,"Economia, a.s.",103,2
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,101,1
863066993754032,LOCIKA - centrum pro děti ohrožené domácím násilím,Centrum LOCIKA,101,1
112137787250428,Milan Rychtařík Louny,Milan Rychtarik,≤100,1
