Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,41168133,17
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,13181785,76
108132042285089,Erwin Aksa,Yayasan Golkar Institute,12128422,127
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,8438725,95
111864151754055,Esensi TV,Esensi Tv,7664741,125
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,5957125,32
317965655213024,Gerakan Nahdliyyin Bersatu,Gerakan Nahdliyyin Bersatu,3589106,2
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,3292021,4
100649018546817,GanjarFans,GanjarFans,2988317,43
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,2305845,12
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,2042582,2
104830667806476,Melihat Indonesia,Melihat Indonesia,1623809,68
39684526732,Wanda Hamidah,Yayasan Infobox,1369395,3
397603117477041,Lindsey Afsari Puteri,Yayasan Golkar Institute,1123931,10
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,980436,12
1517088885216557,AIG,These ads ran without a disclaimer,839656,3
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,620121,15
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,615675,2
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,609685,46
110419528729730,Golkar Makassar,Yayasan Golkar Institute,588380,21
1004727719661767,Rian Ernest,Yayasan Golkar Institute,571972,12
197545083607941,Harian Kompas,Harian Kompas,532104,10
39253583478,PDI Perjuangan,PDI Perjuangan,501799,41
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,497537,8
756567881057213,Airlangga Hartarto,Airlangga Hartarto,485110,13
110294151987732,Head Politika,Head Politika,478696,1
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,452996,3
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,346944,1
105903795626960,Ruangcuan.com,Ruangcuan.com,338283,5
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,306537,22
