Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,4435,31
114229523780037,أحمد إبراهيم البنا - Ahmed Ibrahim Elbanna,Ahmed El Banna,1316,2
591352604646053,جائزة مصر للتميز الحكومي - Egypt Government Excellence Award,جائزة مصر للتميز الحكومي - Egypt Government Excellence Award,1204,3
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,1073,6
101009088774421,حزب حماة الوطن,حزب حماة الوطن,720,1
691246177723161,CGTN Arabic,These ads ran without a disclaimer,470,2
550280998481446,Rasha Kelej,Rasha Kelej,468,5
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,385,3
112072071382470,أحمد الفار - Ahmed Elfar,Noha Mohamed Ibrahim,239,2
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,229,3
308088503057656,النائب محمود عصام,النائب محمود عصام,213,5
108817060655963,النائب إمام منصور / Emam Mansour,امام منصور حسن منصور,209,3
100857675472522,ScreeN+,Mahmoud Elfeky,209,1
103204975886755,البديوي السيد - الصفحة الرسمية,Mohamed Elbedewy,201,10
273900239400893,نقابة المحامين المصرية,These ads ran without a disclaimer,200,1
107628151748756,Initiators Congress مؤتمر المبادرون,Initiators Congress,199,1
100939189337174,اقتصاد الشرق - مصر,These ads ran without a disclaimer,198,1
113101433777546,Essam Diab - عصام دياب,Mahmoud Mostafa Ghorab,192,1
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,176,2
103571604973098,هشام حسين - Hesham Hussein,هشام حسين - Hesham Hussein,176,1
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,155,3
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,152,1
110734497396339,محمود سامي - 𝐌𝐚𝐡𝐦𝐨𝐮𝐝 𝐒𝐚𝐦𝐲,Mahmoud Samy,146,1
106290042326812,طاهر الأزهري,Ahmed Beshara,145,3
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,134,2
158643697625854,محمد تيسير مطر - Mohamed Tayser Mattar,Aplus,126,2
110877857406073,المهندس حسام لبن,المهندس حسام لبن,119,2
103086629281243,محمد الشنراوي,Mariam Ahmed Hamouda,117,4
211767829359945,مصر النهاردة,These ads ran without a disclaimer,≤100,1
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,≤100,1
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,≤100,7
367290327457959,MP/Abdelsalam Elkhadrawy - عبدالسلام الخضراوي,MP/Abdelsalam Elkhadrawy - عبدالسلام الخضراوي,≤100,2
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,≤100,3
100391255098382,Amal Ramzy,Basem Ragab,≤100,1
313111429613394,النائب محمد سلطان,Mariam Ahmed Hamouda,≤100,2
103591834853142,Hamoda Mohamed Hamoda - حموده محمد حموده,Mahmoud Raafat Idris,≤100,1
