Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,9743,5
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,7889,15
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,7010,6
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,6924,26
399210657232918,PlanBørnefonden,PlanBørnefonden,4519,11
55365680705,Greenpeace Danmark,Greenpeace Danmark,3957,34
72672361910,Børns Vilkår,Børns Vilkår,3827,7
65929129383,Røde Kors,Røde Kors,3556,29
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,3424,1
116269191760882,DSB,DSB,3310,6
26458152911,SOS Børnebyerne,SOS Børnebyerne,3251,28
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),3207,3
154415494575789,IDA,IDA,3167,22
250994288337708,Sex og Samfund,Sex og Samfund,3165,18
122074554119,EU Social,EU Social,3071,7
12860228293,Politiken,Politiken,2651,37
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2564,4
132344416862423,FOA,FOA,2483,12
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2303,16
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,2046,91
12787473132,Berlingske,Berlingske,2035,34
671022293105597,Alex Vanopslagh,Alex Vanopslagh,1999,51
20303574131,Nationalmuseet,Nationalmuseet,1877,13
110321008383861,Red Barnets landsindsamling,Red Barnet,1831,185
121570596369,CARE Danmark,CARE i Danmark,1729,6
645454495955240,Madmødet,Madmødet,1668,36
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1613,26
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1555,32
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,1442,17
867877683280051,Weekendavisen,Weekendavisen,1350,22
304554445813,Videncentret Bolius,Videncentret Bolius,1300,14
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam Danmark,1235,6
133707013355759,Danner,Danner,1013,1
1033120613483808,AURA,AURA,1008,3
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,963,1
369336273158091,Land of Hope,Land of Hope,952,11
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,870,8
102154048301476,Lederstof.dk,Lederne,844,23
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,834,8
359674067377201,BUPL,BUPL,803,9
304554445813,Videncentret Bolius,Bolius,714,3
529124290474705,Nikolaj Villumsen,Enhedslisten,692,3
748887235210811,Obton Forvaltning A/S,Obton A/S,654,7
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,644,2
126543540781090,Ældre Sagen,Ældre Sagen,633,16
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,538,16
105511328705392,HØRT,These ads ran without a disclaimer,515,1
246977185497434,Plastic Change,Plastic Change,506,15
287306323369,Børnecancerfonden,Børnecancerfonden,501,2
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,499,1
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,479,2
110560691837684,SolCompagniet,SolCompagniet,474,10
1653030171620285,Wefood,Folkekirkens Nødhjælp,457,5
459641371068935,Forenet Kredit,Forenet Kredit,414,1
130388840342741,Danske Bank,Danske Bank,410,6
104414898912918,GOTO Sønderborg,GOTO Sønderborg,392,2
1684646181850363,TjekDet,TjekDet,384,2
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,291,3
1704424023182897,Politiken Historie,Politiken Historie,286,11
520449347983427,Dansk Folkeparti,Dansk Folkeparti,286,2
105511328705392,HØRT,Børns Vilkår,275,2
246097715413231,Alkohol & Samfund,Alkohol & Samfund,246,9
264009771074617,Niels Fuglsang,Niels Fuglsang,245,5
125934997444897,SuperBrugsen,Coop,220,1
186645960378,Danwatch,Danwatch,218,7
182121298931589,Odense Kommune,Odense Kommune,179,3
356520931077196,Europabevægelsen,Europabevægelsen,176,5
314676938743,DM din akademiske fagforening,DM,169,8
111561545539837,Krigsmuseet,Krigsmuseet,160,3
314301147507,Astma-Allergi Danmark,Astma-Allergi Danmark,155,8
657491824390744,Spring Copenhagen,Spring Copenhagen,151,10
167887506877,AIDS-Fondet,AIDS-Fondet,146,1
618622644865783,Arbejdstilsynet,These ads ran without a disclaimer,145,1
276757269200305,Statens Kunstfond,These ads ran without a disclaimer,139,1
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,139,3
144098125661833,Nordea Invest,Nordea Invest,136,3
36664432940,Amnesty International Danmark,Amnesty International Danmark,133,4
67571270393,Red Barnet,Red Barnet,131,3
437410226312057,Københavns Kommune,Københavns Kommune,121,1
102947795006980,Fødevareministeriet,Fødevareministeriet,114,1
141343589252160,Dansk Industri - DI,Dansk Industri,112,2
257480614286065,Den Sorte Diamant - Det Kgl. Bibliotek,Det Kgl. Bibliotek,106,1
179420709465,Venstre Mors,Venstre Mors,105,1
102514162425194,Frederik Vad,Frederik Vad,104,1
1724068710936501,Anja C Jensen,HK Danmark,102,1
517462625009133,Folketinget,Folketinget,101,2
194452460650048,Global Aktion,Global Aktion,101,2
128700897207990,Europa-Parlamentet i Danmark,Europa-Parlamentet i Danmark,≤100,1
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100,5
183887801641951,Verdens Skove,Verdens Skove,≤100,1
390925417751473,Erling Bonnesen,Erling Bonnesen,≤100,3
171096112955138,Ribe Kunstmuseum,These ads ran without a disclaimer,≤100,6
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100,3
2010575662394686,NKT,These ads ran without a disclaimer,≤100,7
101286428483346,Annette Blynel,SF - Socialistisk Folkeparti,≤100,2
1246666085407861,Karsten Hønge,SF,≤100,1
501413603534541,Bevar Ukraine,These ads ran without a disclaimer,≤100,1
799753056713196,Lars Sandahl Sørensen,Dansk Industri - DI,≤100,1
1405355586351630,Carlsbergfondet,Carlsbergfondet,≤100,1
539499306164724,Race Club,These ads ran without a disclaimer,≤100,12
196469133697258,Liberal Alliance - Nordjylland,Liberal Alliance Nordjylland,≤100,1
64344083041,Enhedslisten Aalborg,Enhedslisten Aalborg,≤100,4
336333896418452,Assens Kommune,Assens Kommune,≤100,2
49348971479,Pia Olsen Dyhr,SF,≤100,1
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100,1
494902077334290,Tuborgfondet,Tuborgfondet,≤100,2
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,≤100,1
110721302396563,Agri Nord,Agri Nord,≤100,1
1522666927799763,BCG in Denmark,Boston Consulting Group,≤100,4
759082797552576,Folkekirkens Nødhjælps Genbrug,Folkekirkens Nødhjælp,≤100,1
550512865030230,Promissio,Promissio,≤100,3
334571029981175,DM og MA studerende,DM,≤100,4
108273171366317,Moderaterne,Moderaterne,≤100,1
32416796716,Lindhardt og Ringhof,Lindhardt og Ringhof,≤100,2
1427831394175028,Mælken.dk,Mælken.dk,≤100,3
74796954245,SF,SF,≤100,2
253132104886911,Kvisten,Kvisten,≤100,1
116061635098137,Karina Lorentzen Dehnhardt,SF,≤100,2
123114457761430,Valby Lokaludvalg,Valby Lokaludvalg,≤100,1
112066403983709,Harun Demirtas,Harun Demirtas,≤100,1
703543806324512,Vi-partiet,Vi-partiet,≤100,2
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,≤100,12
111474633945760,Anders Storgaard,Anders Storgaard,≤100,2
109440254274204,Sara Darling Jørgensen,SF,≤100,1
174823899220171,DSU Aarhus,DSU Aarhus,≤100,1
29097589538,Årsskriftet Critique,Årsskriftet Critique,≤100,1
304554445813,Videncentret Bolius,These ads ran without a disclaimer,≤100,1
2319925761607995,Radio4,RADIO FM4 A/S,≤100,1
53283489648,Ingeniøruddannelserne på SDU,These ads ran without a disclaimer,≤100,1
149804035644991,Lederjob - Jobportalen Ofir.dk,These ads ran without a disclaimer,≤100,2
59143726810,Psykiatrifonden,Psykiatrifonden,≤100,4
852608988134698,Tikko,Tikko,≤100,4
240137669384361,Holstebro Pressen,These ads ran without a disclaimer,≤100,1
349254621827626,Dansk Skovforening,Dansk Skovforening,≤100,1
294885907302040,AdResult - Vi skaber online resultater,AdResult ApS,≤100,5
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,≤100,2
126649544104126,SF i Randers,SF Randers,≤100,1
109949417808253,Frank Engdal - KD Aarhus,Frank Engdal - KD Aarhus,≤100,1
141140922630894,RED Center,RED Center,≤100,1
113685955329420,Det Nationale Forskningscenter for Arbejdsmiljø,These ads ran without a disclaimer,≤100,1
132271039718,Økolariet,These ads ran without a disclaimer,≤100,1
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,≤100,4
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100,2
100263786205970,Job i Altiden Ekko,Altiden Ekko,≤100,1
303885753075453,Venstre Ringsted,Venstre Ringsted,≤100,1
1789111347979778,Konservative i Nordfyns Kommune,Det Konservative Folkeparti i Nordfyn,≤100,1
103369033067277,Miljøbevægelsen NOAH,NOAH,≤100,1
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,≤100,10
820070458166704,Nicolai Sandager - Liberal Alliance,Nicolai Sandager - Liberal Alliance,≤100,2
220884988385840,Magnus Von Dreiager,Magnus Von Dreiager,≤100,1
106944815632678,E-demokratiet,e-demokratiet,≤100,1
297422283612612,TotalEnergies,TotalEnergies,≤100,1
107575374711850,SAGA DK,Saga,≤100,1
531718860231670,"Refugees Welcome, Danmark","Refugees Welcome, Danmark",≤100,1
