Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1468570519872644,Santiago Peña,PRANA SA,7013738,44
103771265752808,Vysokolán,Stephan Vysokolán,1865510,12
532716330164048,Sole Núñez,Sole Núñez,1602148,43
110447625137045,Pilar Callizo,PautaPY,1077049,2
100490136261426,María Cristina Campuzano Senadora,María Cristina Campuzano Senadora,1070137,3
1310731702357133,GEN,GEN,636298,4
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,597903,7
943824938962084,Luis Fernando,Luis Fernando,555815,11
114979542421407,Kattya González,Kattya Mabel Gonzalez Villanueva,483004,2
153958777947957,Paulo Reichardt,Paulo Reichardt,469974,15
241512319274531,Sixto Pereira,Sixto Pereira,426361,3
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,376934,10
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,372290,4
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,362858,8
196599783696918,Efrain Alegre,Comunicá,362238,37
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,358895,9
105052422297773,Pedrito Gómez,Maria Jose Castillo Vega,341630,13
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,332610,8
102963512483270,PyElige,PY Elige,313497,7
107104641909575,Rubén Rubin,Rubén Rubin,300000,2
196599783696918,Efrain Alegre,Efrain Alegre,299651,20
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,281996,7
113351910838827,Alma Cívica,Alma Cívica,224611,14
102109369350535,Christa Rivas,Christa Violeta Rivas Caballero,219922,3
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,219387,6
102266292553995,Sucia Política,Diego Ricardo Ramírez,210466,4
105977768646306,Bernardo Zárate Gobernador,Bernardo Zárate Gobernador,196964,4
1692624097481207,Mujeres GANAR,Mujeres GANAR,186801,4
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,181069,5
114061877001545,Víctor Pecci,PRANA SA,180766,2
106506085341990,Raúl Portillo,Rodney Zorrilla Ortiz,174459,1
325540631525675,En La Tecla,En la Tecla,171867,6
192161474526084,Luis Fretes Senador,Luis Fretes Senador,171444,4
100959471597014,José Antonio Galeano,José Antonio Galeano,169180,11
483666425147964,Richard Ramirez,Richard Ramirez,168894,9
1902370296678570,Carlos Godoy,Carlos Marcial Godoy Garcia,165489,10
498022813689642,Oscar González Drakeford,Oscar González,157219,18
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,155708,18
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,154896,6
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,152369,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,151260,4
103681832340596,Kpeto Cano,Kpeto Cano,130157,3
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,130052,4
647864758888200,Seba Garcia,Sebastian Garcia,121906,2
112866004765581,Taurino González,Elias Escobar Fernández,111907,4
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,108524,7
102649292598442,Senador Hugo Richer,Senador Hugo Richer,106653,6
104813164326510,Ko'ê Pyahu Ka'asapa,Emmanuel Pratt,100880,1
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,99118,1
1753251591598763,Dani Mujica,Dani Mujica,97636,8
838018169889993,"Fernando ""Pato"" Ojeda",Fernando Ojeda,93777,9
102443492579504,Elvio Caballero.,Elvio Caballero.,90226,3
109518664936707,Rubén Roussillón Diputado,Rubén Roussillón Diputado,86963,1
105678502467624,Soledad Villagra,Soledad Villagra Carron,86959,2
1094373423935985,German Solinger,Grissel Zárate Sotelo,86768,1
614795685343483,Belén Maldonado,Belén Maldonado,85180,2
