Location name,Amount spent (BRL)
Acre (state),1073
Alagoas,4249
Amapá,560
Amazonas,4322
Bahia,10463
Ceará,8684
Espírito Santo,2473
Federal District,3759
Goiás,5652
Maranhão,5544
Mato Grosso,5191
Mato Grosso do Sul,3266
Minas Gerais,19543
Paraná,11468
Paraíba,2775
Pará,7107
Pernambuco,11225
Piauí,2921
Rio Grande do Norte,2860
Rio Grande do Sul,12694
Rio de Janeiro (state),15277
Rondônia,2610
Roraima,1750
Santa Catarina,9279
Sergipe,1692
São Paulo (state),54702
Tocantins,1430
Unknown,≤100
