Location name,Amount spent (EUR)
Aruba,≤100
"Bonaire, Sint Eustatius and Saba",≤100
Curaçao,≤100
Drenthe,433
Flevoland,377
Friesland,541
Gelderland,1649
Groningen,498
Limburg,829
Noord-Holland,2250
North Brabant,1726
Overijssel,868
Sint Maarten,≤100
Unknown,≤100
Utrecht,1063
Zeeland,284
Zuid-Holland,3104
