Location name,Amount spent (EUR)
Aveiro District,110
Azores,≤100
Beja District,≤100
Braga District,148
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,≤100
Faro District,105
Guarda District,≤100
Leiria District,145
Lisbon District,592
Madeira,≤100
Portalegre District,≤100
Porto District,373
Santarém District,≤100
Setúbal District,198
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
