Page ID,Page name,Disclaimer,Amount spent (CRC),Number of ads in Library
643513979193133,Unidos por Beatriz,Neuma,17927,10
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,5481,1
265843867173714,La Revista,La Revista,3521,2
102084562479533,Digital506,Digital506,3485,3
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,3368,1
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,1184,1
110229697990927,Pablo Sibaja - Diputado,Pablo Sibaja Jiménez,618,1
102368071158002,Solis Latam,These ads ran without a disclaimer,≤100,1
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100,6
288728395387167,Revista Abril,These ads ran without a disclaimer,≤100,2
525464397477321,Cambia TU VIDA YA,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
