Location name,Amount spent (EUR)
Andalusia,4473
Aragón,1002
Balearic Islands,583
Cantabria,250
Castilla y Leon,972
Castilla-La Mancha,773
Cataluña,4436
Comunidad Valenciana,3197
Comunidad de Madrid,3998
Extremadura,1057
Galicia,1133
Islas Canarias,1353
La Rioja,122
Navarra,290
País Vasco,1194
Principality of Asturias,615
Region of Murcia,568
Unknown,≤100
