Location name,Amount spent (EUR)
Central Finland,433
Central Ostrobothnia,116
Etelä-Savo,195
Kainuu,≤100
Kymenlaakso,317
Lapland (Finland),296
North Karelia,296
Northern Ostrobothnia,746
Ostrobothnia (region),311
Pirkanmaa,935
Pohjois-Savo,465
Päijät-Häme,501
Satakunta,292
South Karelia,253
Southern Ostrobothnia,309
Southwest Finland,914
Tavastia Proper,324
Unknown,≤100
Uusimaa,4426
Åland Islands,≤100
